"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.52746309736848,1,2,6,59,0,0,0,16,1.80798566488332
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.517039364817044,1,2,6,59,0,0,0,16,1.79081669630174
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.521166604499971,1,2,6,59,0,0,0,16,1.82567977285969
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.517544741385189,1,2,6,59,0,0,0,16,1.78386806949014
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.526322221127008,1,2,6,59,0,0,0,16,1.80828700723174
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.524819830170293,1,2,6,59,0,0,0,16,1.82571625125139
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.52160819049389,1,2,6,59,0,0,0,16,1.8128184321386
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.526587443283644,1,2,6,59,0,0,0,16,1.80721735276114
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.52340306514451,1,2,6,59,0,0,0,16,1.8007070201009
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.530745257121919,1,2,6,59,0,0,0,16,1.8224224702435
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.509929802496907,1,2,6,59,0,0,0,16,1.7736683913556
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.521769375866439,1,2,6,59,0,0,0,16,1.82405237547666
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.524524273293093,1,2,6,59,0,0,0,16,1.80159056558375
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.527268061990474,1,2,6,59,0,0,0,16,1.83985517829196
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.533567072398252,1,2,6,59,0,0,0,16,1.85354516864669
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.52907870106834,1,2,6,59,0,0,0,16,1.8338264753663
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.52146429779091,1,2,6,59,0,0,0,16,1.80743465687076
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.524871723909964,1,2,6,59,0,0,0,16,1.81714212019228
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.521776966398257,1,2,6,59,0,0,0,16,1.77282005388331
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.518645141941358,1,2,6,59,0,0,0,16,1.81058529800218
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.530300314794664,1,2,6,59,0,0,0,16,1.83529942422128
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.517853750259859,1,2,6,59,0,0,0,16,1.79801149963137
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.525183392388408,1,2,6,59,0,0,0,16,1.80593032759145
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.527294158466412,1,2,6,59,0,0,0,16,1.82529329156579
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.521645717724088,1,2,6,59,0,0,0,16,1.81173978610506
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.523209935378992,1,2,6,59,0,0,0,16,1.79906147352039
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.524255459625135,1,2,6,59,0,0,0,16,1.81239914957903
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.522343536239774,1,2,6,59,0,0,0,16,1.81240463723693
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.522745088874927,1,2,6,59,0,0,0,16,1.80648179590243
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.524722554019034,1,2,6,59,0,0,0,16,1.81770516418723
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.519977121114414,1,2,6,59,0,0,0,16,1.78154245511386
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.507468968825258,1,2,6,59,0,0,0,16,1.76400494251572
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.517162213935642,1,2,6,59,0,0,0,16,1.78819931994547
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.515262916050859,1,2,6,59,0,0,0,16,1.78299211615804
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.528871199221676,1,2,6,59,0,0,0,16,1.82335525215747
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.532519526406654,1,2,6,59,0,0,0,16,1.84348296254905
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.52512450400145,1,2,6,59,0,0,0,16,1.84090000093366
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.524995194528517,1,2,6,59,0,0,0,16,1.82651506200598
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.526506793779169,1,2,6,59,0,0,0,16,1.81825210013207
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.51924139432955,1,2,6,59,0,0,0,16,1.78435019814294
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.532064530227497,1,2,6,59,0,0,0,16,1.84503932021063
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.514567946139739,1,2,6,59,0,0,0,16,1.79168981093994
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.512580521151827,1,2,6,59,0,0,0,16,1.79537267816214
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.521905889635809,1,2,6,59,0,0,0,16,1.81884750100635
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.525546677959401,1,2,6,59,0,0,0,16,1.81713551191793
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.529176669964294,1,2,6,59,0,0,0,16,1.83119135631493
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.527757974014123,1,2,6,59,0,0,0,16,1.83309133187259
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.529688601588244,1,2,6,59,0,0,0,16,1.82441930721983
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.522738893832476,1,2,6,59,0,0,0,16,1.81683129554458
