"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00124321808832632,0,4,8,33,0,0,0,3,0.0097947556662622
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00328242327854053,0,4,8,33,0,0,0,3,0.0255191154664883
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00324205462275906,0,4,8,33,0,0,0,3,0.02623173626052
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.0090017292946298,0,4,8,33,0,0,0,3,0.0754454714918525
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00150458143155421,0,4,8,33,0,0,0,3,0.0122458893465568
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.000558122565126205,0,4,8,33,0,0,0,3,0.00456056715942234
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.000478333683736973,0,4,8,33,0,0,0,3,0.00401395661746944
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00168433826039178,0,4,8,33,0,0,0,3,0.0136941603068729
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00590371805436027,0,4,8,33,0,0,0,3,0.0478676539342616
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00301843163048262,0,4,8,33,0,0,0,3,0.0245827359130463
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.000679264996042575,0,4,8,33,0,0,0,3,0.00552238061722226
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00334094792132763,0,4,8,33,0,0,0,3,0.027357716795813
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00434595090918271,0,4,8,33,0,0,0,3,0.0339064246654478
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.0117859691534392,0,4,8,33,0,0,0,3,0.0918303669960896
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00692723707706451,0,4,8,33,0,0,0,3,0.0574886704268272
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00340781650899957,0,4,8,33,0,0,0,3,0.0270390339071764
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00512308970460918,0,4,8,33,0,0,0,3,0.0395672783187026
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00360903835762682,0,4,8,33,0,0,0,3,0.0291503928154152
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00344836549685162,0,4,8,33,0,0,0,3,0.0272611983600603
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00383249751202252,0,4,8,33,0,0,0,3,0.0305557206511835
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00253699437517775,0,4,8,33,0,0,0,3,0.020385169212899
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00293411139232994,0,4,8,33,0,0,0,3,0.0238693416193792
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00628560237619759,0,4,8,33,0,0,0,3,0.0481332805564895
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.0142672092887495,0,4,8,33,0,0,0,3,0.107972805559489
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00471765937042905,0,4,8,33,0,0,0,3,0.0361941244417126
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00749510687050408,0,4,8,33,0,0,0,3,0.0572876360282567
