"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens.no.cov","sens.cov"
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0440275308450847,0.121832119918102
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0183376559220254,0.0637728808554082
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0504284227590411,0.0248148620301859
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0571998987024691,2.24588535547035e-06
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0129519989071794,2.35388164665959e-08
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.000130866872007867,0.182765260965223
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",1.05424310833953e-06,0.00182752959904101
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0322321728620647,3.1696908161678e-05
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00272704270581637,1.85052210102613e-08
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.000592151068040719,0.0385020549604139
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",3.06048526696397e-08,0.0186026322526228
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0127896545032309,0.011505809007438
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0403826921447739,0.0491576863733937
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.166831479401191,1.7527054063839e-05
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00147191788771887,0.0311320769187216
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0295213213465341,0.000114345412032424
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",2.66579138144166e-05,0.00504516024761928
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0504982471948323,0.047247884111467
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.24411248488651,0.000177541652745804
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",5.40946782915872e-05,0.00681649643986106
