"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.232341807840755,1,1.9,10,49,1,0,0,20,2.90270491197729
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.13476202310527,1,1.9,10,49,1,0,0,20,1.95150027304137
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.0084117495918833,1,1.9,10,49,1,0,0,20,0.0634973950119893
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.0668759879164329,1,1.9,10,49,1,0,0,20,0.565857930040796
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.158443101068999,1,1.9,10,49,1,0,0,20,0.983815669902538
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.241990261278666,1,1.9,10,49,1,0,0,20,1.83611370176999
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.201779464186298,1,1.9,10,49,1,0,0,20,1.93207580307866
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.0200653701502755,1,1.9,10,49,1,0,0,20,0.199978168361045
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.222176581327051,1,1.9,10,49,1,0,0,20,2.08269184480322
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.198122484518172,1,1.9,10,49,1,0,0,20,3.01590947497832
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.246437982577454,1,1.9,10,49,1,0,0,20,3.16929898273194
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.146983250472227,1,1.9,10,49,1,0,0,20,0.824141722653243
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.179365333415076,1,1.9,10,49,1,0,0,20,1.36012168827748
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.241727697450509,1,1.9,10,49,1,0,0,20,2.85574337666549
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.245130206341909,1,1.9,10,49,1,0,0,20,1.8621356468315
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.236699769054185,1,1.9,10,49,1,0,0,20,1.90715401466401
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.149952794532678,1,1.9,10,49,1,0,0,20,1.22551371807264
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.131874009338306,1,1.9,10,49,1,0,0,20,0.761432104217998
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.167829290385704,1,1.9,10,49,1,0,0,20,0.896962009779959
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.033639448293677,1,1.9,10,49,1,0,0,20,0.248206025575988
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.0291404850122206,1,1.9,10,49,1,0,0,20,0.14648015124173
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.0777446876530819,1,1.9,10,49,1,0,0,20,0.834780288071434
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.146119209871286,1,1.9,10,49,1,0,0,20,1.03921587394329
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.0533736659862314,1,1.9,10,49,1,0,0,20,0.230796698467061
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.253170664654662,1,1.9,10,49,1,0,0,20,3.04847955588772
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.130665456503853,1,1.9,10,49,1,0,0,20,0.593292797004911
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.0143436659016629,1,1.9,10,49,1,0,0,20,0.134372622471988
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.173455928699407,1,1.9,10,49,1,0,0,20,1.72773496445487
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.238243519405908,1,1.9,10,49,1,0,0,20,3.2673858279822
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.144169321610316,1,1.9,10,49,1,0,0,20,1.24131534528417
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.0764919431302255,1,1.9,10,49,1,0,0,20,0.467460047568794
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.257834220115328,1,1.9,10,49,1,0,0,20,2.47052886690042
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.0456569631446978,1,1.9,10,49,1,0,0,20,0.380774195683928
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.272620085768596,1,1.9,10,49,1,0,0,20,3.8276290055819
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.138160963045444,1,1.9,10,49,1,0,0,20,1.09061044684375
"Rangifer tarandus","10.1038/s41467-019-09332-5","2019","Mammals","Europe","ROS","C","all","all",0.0360418260457704,1,1.9,10,49,1,0,0,20,0.376038420390615
