"","sens","driver","vital.rate"
"704",0.0229294215983731,"temp","S2"
"705",0.0247204538367136,"temp","S2"
"706",0.0388345983687821,"temp","S2"
"707",0.0362224967524008,"temp","S2"
"708",0.00996738229885014,"temp","S2"
"709",0.0325699756888786,"temp","S2"
"710",0.0263401549530199,"temp","S2"
"711",0.028443430543392,"temp","S2"
"712",0.0191030642573672,"temp","S2"
"713",0.0149404331609431,"temp","S2"
"714",0.0320411831388348,"temp","S2"
"715",0.0274938768274944,"temp","S2"
"716",0.0268313534928828,"temp","S2"
"717",0.00328915338432808,"temp","S2"
"718",0.0222975919440558,"temp","S2"
"719",0.0352756629260126,"temp","S2"
"720",0.0371551170959971,"temp","S2"
"721",0.0181492174196699,"temp","S2"
"722",0.0256737596262155,"temp","S2"
"723",0.0296333394413154,"temp","S2"
"724",0.0356214917211859,"temp","S2"
"725",0.0225204318747065,"temp","S2"
"726",0.0243433250709483,"temp","S2"
"727",0.0382108973067285,"temp","S2"
"728",0.0289577598596037,"temp","S2"
"729",0.0246719386911304,"temp","S2"
"730",0.035134017657597,"temp","S2"
"731",0.0311509980193415,"temp","S2"
"732",0.0377272590904504,"temp","S2"
"733",0.0416695565068165,"temp","S2"
"734",0.0197033359507552,"temp","S2"
"735",0.0277111380220726,"temp","S2"
"736",0.0362911606461879,"temp","S2"
"737",0.0210749635234862,"temp","S2"
"738",0.0361397750654613,"temp","S2"
"739",0.0363984438352738,"temp","S2"
"740",0.0297032652500585,"temp","S2"
"741",0.0384775113617416,"temp","S2"
"742",0.0277045634406863,"temp","S2"
"743",0.0286424464836719,"temp","S2"
"744",0.0214939487646635,"temp","S2"
"745",0.0158896459630851,"temp","S2"
"746",0.0339844612461267,"temp","S2"
"747",0.0421999514307576,"temp","S2"
"748",0.0194232308743717,"temp","S2"
"749",0.0190000456938978,"temp","S2"
"750",0.0363503022419626,"temp","S2"
"751",0.0316347995578874,"temp","S2"
"752",0.0288462342482943,"temp","S2"
"753",0.0402753796211444,"temp","S2"
"754",0.0308274675511914,"temp","S2"
"755",0.0347631985268985,"temp","S2"
"756",0.0362575933584331,"temp","S2"
"757",0.0275661327978264,"temp","S2"
"758",0.024083864442618,"temp","S2"
"759",0.0454814821361792,"temp","S2"
"760",0.0288478264407526,"temp","S2"
"761",0.035835664061998,"temp","S2"
"762",0.02535860552953,"temp","S2"
"763",0.040953810683486,"temp","S2"
"764",0.0372694553157409,"temp","S2"
"765",0.0299987122734276,"temp","S2"
"766",0.0315986282528394,"temp","S2"
"767",0.023740483338243,"temp","S2"
"768",0.030403373755407,"temp","S2"
"769",0.0232153422810017,"temp","S2"
"770",0.0324686762738538,"temp","S2"
"771",0.0218265837619398,"temp","S2"
"772",0.0324335073028288,"temp","S2"
"773",0.0510359784036703,"temp","S2"
"774",0.03140459011766,"temp","S2"
"775",0.018968056072389,"temp","S2"
"776",0.03301176393508,"temp","S2"
"777",0.0423401284241171,"temp","S2"
"778",0.0198177414481054,"temp","S2"
"779",0.032209373249291,"temp","S2"
"780",0.0248094451528032,"temp","S2"
"781",0.0206495393051841,"temp","S2"
"782",0.0378163952893752,"temp","S2"
"783",0.0349862438570301,"temp","S2"
"784",0.0227171177795444,"temp","S2"
"785",0.0308761058904152,"temp","S2"
"786",0.0377917325907284,"temp","S2"
"787",0.0274200124065061,"temp","S2"
"788",0.0358013299121856,"temp","S2"
"789",0.026089135752633,"temp","S2"
"790",0.0306054279747148,"temp","S2"
"791",0.038943725350067,"temp","S2"
"792",0.016049917903086,"temp","S2"
"793",0.0368253091875746,"temp","S2"
"794",0.0280701770179676,"temp","S2"
"795",0.0307327455710436,"temp","S2"
"796",0.0270047957200714,"temp","S2"
"797",0.0197779894448977,"temp","S2"
"798",0.0192637917637787,"temp","S2"
"799",0.0151498271486261,"temp","S2"
"800",0.0228790607961774,"temp","S2"
"801",0.0160578781499213,"temp","S3"
"802",0.0220928117475312,"temp","S3"
"803",0.0270993629769661,"temp","S3"
"804",0.0233271647775084,"temp","S3"
"805",0.0205822372118307,"temp","S3"
"806",0.0231135882083157,"temp","S3"
"807",0.0268535530584555,"temp","S3"
"808",0.0124470631575528,"temp","S3"
"809",0.0154050588589307,"temp","S3"
"810",0.0266401944975973,"temp","S3"
"811",0.0130744427512025,"temp","S3"
"812",0.0135199680072572,"temp","S3"
"813",0.0116054219199822,"temp","S3"
"814",0.0216879748742837,"temp","S3"
"815",0.0178095928850891,"temp","S3"
"816",0.0214694015187474,"temp","S3"
"817",0.013125055168583,"temp","S3"
"818",0.0147018830646315,"temp","S3"
"819",0.0196178227621078,"temp","S3"
"820",0.0121366325125964,"temp","S3"
"821",0.0247483237318439,"temp","S3"
"822",0.0212579370942422,"temp","S3"
"823",0.0133747870171522,"temp","S3"
"824",0.0253840815288885,"temp","S3"
"825",0.0186056903695276,"temp","S3"
"826",0.0221813384360573,"temp","S3"
"827",0.026699753900151,"temp","S3"
"828",0.0240448746172758,"temp","S3"
"829",0.0176414111775502,"temp","S3"
"830",0.0275417660051184,"temp","S3"
"831",0.0200462706164323,"temp","S3"
"832",0.0210239091498378,"temp","S3"
"833",0.0165783568856841,"temp","S3"
"834",0.0148018976294975,"temp","S3"
"835",0.0181795701087132,"temp","S3"
"836",0.0226199410590403,"temp","S3"
"837",0.0127208329251328,"temp","S3"
"838",0.030695749155454,"temp","S3"
"839",0.0247574604562643,"temp","S3"
"840",0.020921906994065,"temp","S3"
"841",0.0267149962545964,"temp","S3"
"842",0.0163968515502705,"temp","S3"
"843",0.011644878110715,"temp","S3"
"844",0.0175245088198375,"temp","S3"
"845",0.0170023425392646,"temp","S3"
"846",0.0216449905333342,"temp","S3"
"847",0.0184192504753075,"temp","S3"
"848",0.0116611592031013,"temp","S3"
"849",0.0131236407547712,"temp","S3"
"850",0.0192844582702717,"temp","S3"
"851",0.022408539986844,"temp","S3"
"852",0.0213537829087513,"temp","S3"
"853",0.024315626815461,"temp","S3"
"854",0.0231624137745966,"temp","S3"
"855",0.0292395436014974,"temp","S3"
"856",0.0198438620609581,"temp","S3"
"857",0.023153971041345,"temp","S3"
"858",0.0224818014307354,"temp","S3"
"859",0.0337798960491084,"temp","S3"
"860",0.022281088796217,"temp","S3"
"861",0.0174680998414005,"temp","S3"
"862",0.0218334886979323,"temp","S3"
"863",0.0257332882876825,"temp","S3"
"864",0.0186365778682211,"temp","S3"
"865",0.0194858848121569,"temp","S3"
"866",0.0148353826729373,"temp","S3"
"867",0.0167545271152791,"temp","S3"
"868",0.0183068891266101,"temp","S3"
"869",0.0143743977030372,"temp","S3"
"870",0.0169955019926975,"temp","S3"
"871",0.00915908058989359,"temp","S3"
"872",0.0289320067214198,"temp","S3"
"873",0.0280702236837863,"temp","S3"
"874",0.0185276392505617,"temp","S3"
"875",0.0112266163394467,"temp","S3"
"876",0.0207840943678181,"temp","S3"
"877",0.0344441680273079,"temp","S3"
"878",0.0153287207768197,"temp","S3"
"879",0.0246690767871165,"temp","S3"
"880",0.0126939952072877,"temp","S3"
"881",0.00778647404864733,"temp","S3"
"882",0.0289678095109139,"temp","S3"
"883",0.0338169252306037,"temp","S3"
"884",0.0101092188030881,"temp","S3"
"885",0.0261548848920058,"temp","S3"
"886",0.0250045121698476,"temp","S3"
"887",0.0183671759952688,"temp","S3"
"888",0.0337653701575373,"temp","S3"
"889",0.0183835210264449,"temp","S3"
"890",0.0194859272379575,"temp","S3"
"891",0.0240063429481409,"temp","S3"
"892",0.0152058845901551,"temp","S3"
"893",0.0335924705538613,"temp","S3"
"894",0.0253898586105117,"temp","S3"
"895",0.0196537880866557,"temp","S3"
"896",0.0191595134426024,"temp","S3"
"897",0.0159929225713164,"temp","S3"
"898",0.0165844994292839,"temp","S3"
"899",0.0163287158340932,"temp","S3"
"900",0.0236241489798526,"temp","S3"
"901",0.109263491812808,"temp","S4"
"902",0.0756884335182906,"temp","S4"
"903",0.0437286620919271,"temp","S4"
"904",0.0678662929575444,"temp","S4"
"905",0.0290423233948223,"temp","S4"
"906",0.0224434740953072,"temp","S4"
"907",0.0648175071928479,"temp","S4"
"908",0.0320946131546286,"temp","S4"
"909",0.0494308553387535,"temp","S4"
"910",0.0539645608215833,"temp","S4"
"911",0.041789887589998,"temp","S4"
"912",0.0881592719713853,"temp","S4"
"913",0.0421021523074837,"temp","S4"
"914",0.0592016900305347,"temp","S4"
"915",0.029143840594115,"temp","S4"
"916",0.047827414349527,"temp","S4"
"917",0.0114862778223099,"temp","S4"
"918",0.0586300166070085,"temp","S4"
"919",0.0462243786671014,"temp","S4"
"920",0.035255515326259,"temp","S4"
"921",0.078884096525194,"temp","S4"
"922",0.0615633018679221,"temp","S4"
"923",0.0450104494403996,"temp","S4"
"924",0.0479135954173542,"temp","S4"
"925",0.0774832301299807,"temp","S4"
"926",0.0896373128512864,"temp","S4"
"927",0.0563760769347069,"temp","S4"
"928",0.0522917186378917,"temp","S4"
"929",0.0766598181597277,"temp","S4"
"930",0.069431900456461,"temp","S4"
"931",0.0419234004547197,"temp","S4"
"932",0.0406441357841429,"temp","S4"
"933",0.0777339718885346,"temp","S4"
"934",0.0501362379415509,"temp","S4"
"935",0.0765187526825717,"temp","S4"
"936",0.0763943988468519,"temp","S4"
"937",0.033750719223962,"temp","S4"
"938",0.0508730697541314,"temp","S4"
"939",0.0609355207999248,"temp","S4"
"940",0.0719110516093978,"temp","S4"
"941",0.0541020167211232,"temp","S4"
"942",0.0502683977520402,"temp","S4"
"943",0.0499769962125536,"temp","S4"
"944",0.058759602466748,"temp","S4"
"945",0.0479411364773257,"temp","S4"
"946",0.0835021508605739,"temp","S4"
"947",0.0478593152551624,"temp","S4"
"948",0.0578492678448877,"temp","S4"
"949",0.0712876694592325,"temp","S4"
"950",0.0699291240641187,"temp","S4"
"951",0.054631025903445,"temp","S4"
"952",0.0617518713452683,"temp","S4"
"953",0.0890721941777048,"temp","S4"
"954",0.05058405337362,"temp","S4"
"955",0.0916311593597798,"temp","S4"
"956",0.0566780658223908,"temp","S4"
"957",0.0474321475283921,"temp","S4"
"958",0.0608807858505916,"temp","S4"
"959",0.0848458344930099,"temp","S4"
"960",0.0439691451192078,"temp","S4"
"961",0.0506012809768506,"temp","S4"
"962",0.0323774744658702,"temp","S4"
"963",0.034355357370475,"temp","S4"
"964",0.0834268110225907,"temp","S4"
"965",0.0474162611718377,"temp","S4"
"966",0.0339705902891541,"temp","S4"
"967",0.0954378070044463,"temp","S4"
"968",0.0477393400003582,"temp","S4"
"969",0.0576186952575682,"temp","S4"
"970",0.0421435779608524,"temp","S4"
"971",0.0697577039247793,"temp","S4"
"972",0.0903293979806638,"temp","S4"
"973",0.0461699525277744,"temp","S4"
"974",0.059583326316645,"temp","S4"
"975",0.0476092454077783,"temp","S4"
"976",0.0266522814343226,"temp","S4"
"977",0.0696662046146382,"temp","S4"
"978",0.0597255407957978,"temp","S4"
"979",0.0363717561097751,"temp","S4"
"980",0.0472883762080821,"temp","S4"
"981",0.0305337896749834,"temp","S4"
"982",0.0816196176997344,"temp","S4"
"983",0.0843732094109958,"temp","S4"
"984",0.0203511247560446,"temp","S4"
"985",0.0517588711316053,"temp","S4"
"986",0.0392561935507735,"temp","S4"
"987",0.0622098869423123,"temp","S4"
"988",0.0718307799560795,"temp","S4"
"989",0.0259722999467407,"temp","S4"
"990",0.0490054939372808,"temp","S4"
"991",0.0537392324534959,"temp","S4"
"992",0.0324276250164135,"temp","S4"
"993",0.0578645162515059,"temp","S4"
"994",0.0366308930921281,"temp","S4"
"995",0.0813245075605057,"temp","S4"
"996",0.0467876957442795,"temp","S4"
"997",0.0268015336752241,"temp","S4"
"998",0.0328096006104775,"temp","S4"
"999",0.0090903913758342,"temp","S4"
"1000",0.0217130687867162,"temp","S4"
"1001",0.180788360631322,"dens","all"
"1002",0.251290399410826,"dens","all"
"1003",0.134614106566257,"dens","all"
"1004",0.174248315777277,"dens","all"
"1005",0.161847510095947,"dens","all"
"1006",0.160868188988086,"dens","all"
"1007",0.223115833340464,"dens","all"
"1008",0.204009006570587,"dens","all"
"1009",0.184040805686352,"dens","all"
"1010",0.189809232192415,"dens","all"
"1011",0.16790968870398,"dens","all"
"1012",0.20729027362695,"dens","all"
"1013",0.21425251923982,"dens","all"
"1014",0.193478742301728,"dens","all"
"1015",0.141796374555288,"dens","all"
"1016",0.197974946838352,"dens","all"
"1017",0.211339518099997,"dens","all"
"1018",0.179912972430884,"dens","all"
"1019",0.172311037072018,"dens","all"
"1020",0.195812772546205,"dens","all"
"1021",0.239261419721303,"dens","all"
"1022",0.178049581996344,"dens","all"
"1023",0.210988970038299,"dens","all"
"1024",0.180716270961326,"dens","all"
"1025",0.182427405818772,"dens","all"
"1026",0.217851239066939,"dens","all"
"1027",0.207546418088099,"dens","all"
"1028",0.204767852124776,"dens","all"
"1029",0.213399769893297,"dens","all"
"1030",0.182467620796097,"dens","all"
"1031",0.179109023457205,"dens","all"
"1032",0.181698519068988,"dens","all"
"1033",0.188452578260056,"dens","all"
"1034",0.168971346754897,"dens","all"
"1035",0.226572802502476,"dens","all"
"1036",0.197378472706316,"dens","all"
"1037",0.119341433221342,"dens","all"
"1038",0.215261976565313,"dens","all"
"1039",0.253495964626904,"dens","all"
"1040",0.178485145235948,"dens","all"
"1041",0.253698065487066,"dens","all"
"1042",0.150542244444798,"dens","all"
"1043",0.206857757151834,"dens","all"
"1044",0.187817358758931,"dens","all"
"1045",0.212072927041911,"dens","all"
"1046",0.217285009513322,"dens","all"
"1047",0.172886592365436,"dens","all"
"1048",0.205913865983723,"dens","all"
"1049",0.153000870461434,"dens","all"
"1050",0.213593935620464,"dens","all"
"1051",0.176440780138552,"dens","all"
"1052",0.203195338865614,"dens","all"
"1053",0.215714103590556,"dens","all"
"1054",0.182003579352645,"dens","all"
"1055",0.254207879104708,"dens","all"
"1056",0.21282606666979,"dens","all"
"1057",0.176464010701235,"dens","all"
"1058",0.212690450518793,"dens","all"
"1059",0.23935725337366,"dens","all"
"1060",0.169565483107218,"dens","all"
"1061",0.246894444735526,"dens","all"
"1062",0.148931188633344,"dens","all"
"1063",0.166427687861867,"dens","all"
"1064",0.212526644238537,"dens","all"
"1065",0.233746247370937,"dens","all"
"1066",0.171305198097988,"dens","all"
"1067",0.17506687193028,"dens","all"
"1068",0.217468035343666,"dens","all"
"1069",0.206686393328247,"dens","all"
"1070",0.149448357764693,"dens","all"
"1071",0.20429101722488,"dens","all"
"1072",0.234770498258499,"dens","all"
"1073",0.229567098516624,"dens","all"
"1074",0.209952264296339,"dens","all"
"1075",0.231312024045121,"dens","all"
"1076",0.186651798887432,"dens","all"
"1077",0.192235693101258,"dens","all"
"1078",0.173978271788551,"dens","all"
"1079",0.144961473838186,"dens","all"
"1080",0.174290980021911,"dens","all"
"1081",0.204002495281288,"dens","all"
"1082",0.241253079722641,"dens","all"
"1083",0.219722188628369,"dens","all"
"1084",0.175754429443906,"dens","all"
"1085",0.181975407049322,"dens","all"
"1086",0.198453161176433,"dens","all"
"1087",0.225084104229361,"dens","all"
"1088",0.187665046991252,"dens","all"
"1089",0.187278463592009,"dens","all"
"1090",0.182908437320027,"dens","all"
"1091",0.196071034829245,"dens","all"
"1092",0.163537822547822,"dens","all"
"1093",0.222616189289873,"dens","all"
"1094",0.203006076464411,"dens","all"
"1095",0.193841662314849,"dens","all"
"1096",0.179682425372606,"dens","all"
"1097",0.163314972954046,"dens","all"
"1098",0.190128033263862,"dens","all"
"1099",0.144293782358387,"dens","all"
"1100",0.149182159763848,"dens","all"
"1101",0.143069973826805,"dens","all with cov"
"1102",0.1684841113837,"dens","all with cov"
"1103",0.0975861211665692,"dens","all with cov"
"1104",0.137239006377118,"dens","all with cov"
"1105",0.106906540059804,"dens","all with cov"
"1106",0.117166421868278,"dens","all with cov"
"1107",0.150933350383798,"dens","all with cov"
"1108",0.121219556455669,"dens","all with cov"
"1109",0.129687881604817,"dens","all with cov"
"1110",0.124755488740634,"dens","all with cov"
"1111",0.115345560321983,"dens","all with cov"
"1112",0.141245005897411,"dens","all with cov"
"1113",0.131469574356997,"dens","all with cov"
"1114",0.123793170364828,"dens","all with cov"
"1115",0.120753820517833,"dens","all with cov"
"1116",0.129437040308971,"dens","all with cov"
"1117",0.125772251505085,"dens","all with cov"
"1118",0.116386361244728,"dens","all with cov"
"1119",0.111573975697175,"dens","all with cov"
"1120",0.129627823833177,"dens","all with cov"
"1121",0.15572298147162,"dens","all with cov"
"1122",0.128176656566328,"dens","all with cov"
"1123",0.131685537751779,"dens","all with cov"
"1124",0.136755567474762,"dens","all with cov"
"1125",0.142834562385004,"dens","all with cov"
"1126",0.16988150141872,"dens","all with cov"
"1127",0.147785183507208,"dens","all with cov"
"1128",0.133751462886325,"dens","all with cov"
"1129",0.13397940254027,"dens","all with cov"
"1130",0.132977066530976,"dens","all with cov"
"1131",0.12556354248925,"dens","all with cov"
"1132",0.130506118566367,"dens","all with cov"
"1133",0.12832590427467,"dens","all with cov"
"1134",0.109014313593783,"dens","all with cov"
"1135",0.170172701256609,"dens","all with cov"
"1136",0.158122127695075,"dens","all with cov"
"1137",0.0955613085556394,"dens","all with cov"
"1138",0.156912838202054,"dens","all with cov"
"1139",0.177150490645171,"dens","all with cov"
"1140",0.119243267676382,"dens","all with cov"
"1141",0.169221058392426,"dens","all with cov"
"1142",0.0989222301999962,"dens","all with cov"
"1143",0.134169681133301,"dens","all with cov"
"1144",0.123029560388681,"dens","all with cov"
"1145",0.130133629925419,"dens","all with cov"
"1146",0.16058694252227,"dens","all with cov"
"1147",0.123963175967648,"dens","all with cov"
"1148",0.124175679979496,"dens","all with cov"
"1149",0.108681727859593,"dens","all with cov"
"1150",0.137586409389889,"dens","all with cov"
"1151",0.121597120388945,"dens","all with cov"
"1152",0.142813066174853,"dens","all with cov"
"1153",0.150200674425251,"dens","all with cov"
"1154",0.142659311301422,"dens","all with cov"
"1155",0.191336436676197,"dens","all with cov"
"1156",0.143488469662008,"dens","all with cov"
"1157",0.12220480595719,"dens","all with cov"
"1158",0.138334286500847,"dens","all with cov"
"1159",0.174797891230413,"dens","all with cov"
"1160",0.116776754115071,"dens","all with cov"
"1161",0.165675444873787,"dens","all with cov"
"1162",0.109877556438989,"dens","all with cov"
"1163",0.111300480068288,"dens","all with cov"
"1164",0.152137066372053,"dens","all with cov"
"1165",0.157442329040885,"dens","all with cov"
"1166",0.122625112601258,"dens","all with cov"
"1167",0.11642342489793,"dens","all with cov"
"1168",0.143879316206271,"dens","all with cov"
"1169",0.125026062271614,"dens","all with cov"
"1170",0.119324929643704,"dens","all with cov"
"1171",0.130134420089272,"dens","all with cov"
"1172",0.172504651906578,"dens","all with cov"
"1173",0.167767609177985,"dens","all with cov"
"1174",0.146324559131559,"dens","all with cov"
"1175",0.133378701237628,"dens","all with cov"
"1176",0.132781093507999,"dens","all with cov"
"1177",0.159680847201668,"dens","all with cov"
"1178",0.119925317996614,"dens","all with cov"
"1179",0.114011743501616,"dens","all with cov"
"1180",0.103749408542291,"dens","all with cov"
"1181",0.127007833478274,"dens","all with cov"
"1182",0.177296123132403,"dens","all with cov"
"1183",0.170362318092871,"dens","all with cov"
"1184",0.121379402310889,"dens","all with cov"
"1185",0.164397234458632,"dens","all with cov"
"1186",0.156099572279252,"dens","all with cov"
"1187",0.141162229439184,"dens","all with cov"
"1188",0.158623261819544,"dens","all with cov"
"1189",0.135199678732622,"dens","all with cov"
"1190",0.132635190291364,"dens","all with cov"
"1191",0.13094964820609,"dens","all with cov"
"1192",0.111414838078516,"dens","all with cov"
"1193",0.171604076799302,"dens","all with cov"
"1194",0.148299148507713,"dens","all with cov"
"1195",0.12743571266753,"dens","all with cov"
"1196",0.126772818440074,"dens","all with cov"
"1197",0.109474421438148,"dens","all with cov"
"1198",0.11871487725783,"dens","all with cov"
"1199",0.0981624386769732,"dens","all with cov"
"1200",0.105744750768507,"dens","all with cov"
"1201",0.000320824913357733,"dens","R1"
"1202",0.000188920425116696,"dens","R1"
"1203",0.00261315305198174,"dens","R1"
"1204",0.000661168371107348,"dens","R1"
"1205",8.2986749438653e-05,"dens","R1"
"1206",0.00138383357589812,"dens","R1"
"1207",0.00130198715072036,"dens","R1"
"1208",0.00210568444888421,"dens","R1"
"1209",0.000202788543992855,"dens","R1"
"1210",0.000478737948025554,"dens","R1"
"1211",0.000259274904376272,"dens","R1"
"1212",4.89619636698399e-05,"dens","R1"
"1213",0.00265239106880803,"dens","R1"
"1214",0.00080737858417655,"dens","R1"
"1215",0.000143549319454295,"dens","R1"
"1216",0.000172329618819466,"dens","R1"
"1217",0.00620555994103588,"dens","R1"
"1218",8.50254160930094e-05,"dens","R1"
"1219",0.000943601949271546,"dens","R1"
"1220",0.000361062683461044,"dens","R1"
"1221",0.000381636706596768,"dens","R1"
"1222",0.000398287150250454,"dens","R1"
"1223",0.000746907883290705,"dens","R1"
"1224",0.00105011368786637,"dens","R1"
"1225",0.000333121470275459,"dens","R1"
"1226",0.000561818255666429,"dens","R1"
"1227",0.00111524541087495,"dens","R1"
"1228",9.14642882519926e-05,"dens","R1"
"1229",5.3752223886363e-05,"dens","R1"
"1230",0.00120911284376602,"dens","R1"
"1231",0.00115256853764984,"dens","R1"
"1232",0.00140515819107001,"dens","R1"
"1233",0.00202409558764489,"dens","R1"
"1234",0.000222778428026141,"dens","R1"
"1235",3.72371103987841e-05,"dens","R1"
"1236",0.00131221332558513,"dens","R1"
"1237",0.000129795269280921,"dens","R1"
"1238",0.00106572871577309,"dens","R1"
"1239",0.000110445895774012,"dens","R1"
"1240",0.00115448194708952,"dens","R1"
"1241",0.000840401944995733,"dens","R1"
"1242",0.000432438179758934,"dens","R1"
"1243",0.000456290688070568,"dens","R1"
"1244",0.000138267597066918,"dens","R1"
"1245",0.00120283315819153,"dens","R1"
"1246",0.000518823825818421,"dens","R1"
"1247",0.00216605444069949,"dens","R1"
"1248",0.000926235065137741,"dens","R1"
"1249",0.000123362892940245,"dens","R1"
"1250",0.000895464703320013,"dens","R1"
"1251",0.00056917742374224,"dens","R1"
"1252",0.000220607562795549,"dens","R1"
"1253",0.00158774792112961,"dens","R1"
"1254",0.00067323234630643,"dens","R1"
"1255",0.000849766394434573,"dens","R1"
"1256",0.00106534221436593,"dens","R1"
"1257",0.000565931090615035,"dens","R1"
"1258",0.000281184251992298,"dens","R1"
"1259",0.00287283310270942,"dens","R1"
"1260",0.000527861816677425,"dens","R1"
"1261",0.000597256952596667,"dens","R1"
"1262",0.000368242109424013,"dens","R1"
"1263",0.00240901877740068,"dens","R1"
"1264",0.000976587363549099,"dens","R1"
"1265",0.000934484057400383,"dens","R1"
"1266",0.000155442206394583,"dens","R1"
"1267",0.000546106369596378,"dens","R1"
"1268",0.00035379732239217,"dens","R1"
"1269",7.01620076056531e-06,"dens","R1"
"1270",0.000630869907384349,"dens","R1"
"1271",0.000418238408993464,"dens","R1"
"1272",0.0008986217973858,"dens","R1"
"1273",0.00210271373645947,"dens","R1"
"1274",0.000140612271367308,"dens","R1"
"1275",0.00107618956296505,"dens","R1"
"1276",0.000461529053099269,"dens","R1"
"1277",0.00183568022110255,"dens","R1"
"1278",8.10904845120503e-05,"dens","R1"
"1279",0.000788205132513396,"dens","R1"
"1280",0.000443385360042534,"dens","R1"
"1281",0.00302470872385589,"dens","R1"
"1282",0.000944724051356724,"dens","R1"
"1283",0.00216972591513453,"dens","R1"
"1284",0.00134555492369338,"dens","R1"
"1285",0.000503491233297289,"dens","R1"
"1286",0.000544328544502704,"dens","R1"
"1287",0.000145360840860135,"dens","R1"
"1288",0.00166282458381669,"dens","R1"
"1289",0.000957214130450581,"dens","R1"
"1290",0.000164109067953343,"dens","R1"
"1291",0.00160897750385339,"dens","R1"
"1292",0.000579391799486833,"dens","R1"
"1293",0.0016438787564053,"dens","R1"
"1294",0.000186870799275319,"dens","R1"
"1295",0.000792547688697853,"dens","R1"
"1296",0.00023014667143328,"dens","R1"
"1297",0.000263054369374849,"dens","R1"
"1298",0.00132944122352634,"dens","R1"
"1299",0.00141033494415927,"dens","R1"
"1300",0.000405706660117169,"dens","R1"
"1301",1.88704002094071e-06,"dens","R2"
"1302",0.00025722481749883,"dens","R2"
"1303",0.00189256670336476,"dens","R2"
"1304",3.87056813810225e-06,"dens","R2"
"1305",0.000500417732978117,"dens","R2"
"1306",0.000354233366840909,"dens","R2"
"1307",0.000355226828378515,"dens","R2"
"1308",0.00212002533093545,"dens","R2"
"1309",0.000292805731165736,"dens","R2"
"1310",0.000106999479927535,"dens","R2"
"1311",0.000446933019400298,"dens","R2"
"1312",0.000297982189307612,"dens","R2"
"1313",0.00255768916709736,"dens","R2"
"1314",0.000143946936781726,"dens","R2"
"1315",0.000245627554997684,"dens","R2"
"1316",0.000629880247520834,"dens","R2"
"1317",0.00552516624786257,"dens","R2"
"1318",0.00022988101994432,"dens","R2"
"1319",0.000252135581251647,"dens","R2"
"1320",0.000336197442479396,"dens","R2"
"1321",0.000641918460084532,"dens","R2"
"1322",6.89511265319719e-05,"dens","R2"
"1323",0.00123690184901535,"dens","R2"
"1324",0.000292156642450979,"dens","R2"
"1325",5.96626863623267e-06,"dens","R2"
"1326",2.39631071246764e-05,"dens","R2"
"1327",0.00038841744547831,"dens","R2"
"1328",0.000663262748047354,"dens","R2"
"1329",0.000340500637210862,"dens","R2"
"1330",0.000498306585931547,"dens","R2"
"1331",0.000465290012044159,"dens","R2"
"1332",0.000315442508390577,"dens","R2"
"1333",0.00104238599629707,"dens","R2"
"1334",0.00050953786213514,"dens","R2"
"1335",0.00031857152054065,"dens","R2"
"1336",0.00041951918525398,"dens","R2"
"1337",0.000177395891589044,"dens","R2"
"1338",0.00015658903434165,"dens","R2"
"1339",0.000742077925921202,"dens","R2"
"1340",0.000617419909036476,"dens","R2"
"1341",0.000569753064886953,"dens","R2"
"1342",5.028401515081e-05,"dens","R2"
"1343",0.000775721486102873,"dens","R2"
"1344",0.000451552358767616,"dens","R2"
"1345",0.00163072899883216,"dens","R2"
"1346",0.000269585902226731,"dens","R2"
"1347",0.00112520397559912,"dens","R2"
"1348",0.0011458241958846,"dens","R2"
"1349",2.78233672440479e-05,"dens","R2"
"1350",7.17287967814676e-05,"dens","R2"
"1351",5.43700998793022e-05,"dens","R2"
"1352",0.000327785777492526,"dens","R2"
"1353",0.000742686026757059,"dens","R2"
"1354",6.31742215141078e-05,"dens","R2"
"1355",0.00019406439707564,"dens","R2"
"1356",0.000141498437385559,"dens","R2"
"1357",7.5438380094252e-05,"dens","R2"
"1358",0.000613006034962041,"dens","R2"
"1359",0.00188988500795774,"dens","R2"
"1360",8.34256077839827e-05,"dens","R2"
"1361",0.00173724390200015,"dens","R2"
"1362",1.94167860084786e-05,"dens","R2"
"1363",0.00126276512208855,"dens","R2"
"1364",0.000113942778071939,"dens","R2"
"1365",0.00146584756211932,"dens","R2"
"1366",0.00038946422303916,"dens","R2"
"1367",0.000244025856594392,"dens","R2"
"1368",0.00103250042296363,"dens","R2"
"1369",0.000791237846620925,"dens","R2"
"1370",0.000173037285138151,"dens","R2"
"1371",0.000693290298360338,"dens","R2"
"1372",0.000161283602026963,"dens","R2"
"1373",0.000370338208350117,"dens","R2"
"1374",0.000357990875478751,"dens","R2"
"1375",0.00171556130404373,"dens","R2"
"1376",0.000666558251526022,"dens","R2"
"1377",0.000876348383405866,"dens","R2"
"1378",0.00033046472489188,"dens","R2"
"1379",0.000304661456879326,"dens","R2"
"1380",0.000888916758295974,"dens","R2"
"1381",0.00372764282600955,"dens","R2"
"1382",2.01998556051178e-05,"dens","R2"
"1383",0.000868442280940981,"dens","R2"
"1384",0.00145241761928001,"dens","R2"
"1385",2.07972089979222e-07,"dens","R2"
"1386",0.000162404130176931,"dens","R2"
"1387",0.00100083307344753,"dens","R2"
