"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",1.26139594116087e-05,0,2.8,3,12,0,0,1,37,5.40152092223536e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",9.37592140725744e-06,0,2.8,3,12,0,0,1,37,4.0149863579391e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",1.06128760757253e-05,0,2.8,3,12,0,0,1,37,4.5447101562578e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",6.01553016131154e-06,0,2.8,3,12,0,0,1,37,2.57591462862849e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",1.58038418083393e-05,0,2.8,3,12,0,0,1,37,6.76749750650614e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",2.07489517291537e-05,0,2.8,3,12,0,0,1,37,8.88550526831061e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",9.35005578683342e-06,0,2.8,3,12,0,0,1,37,4.00393420557415e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",1.1886867135566e-05,0,2.8,3,12,0,0,1,37,5.0902161910379e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",6.79512173176619e-06,0,2.8,3,12,0,0,1,37,2.90986039172802e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",2.45740732552387e-06,0,2.8,3,12,0,0,1,37,1.0523351667631e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",8.18196203818782e-06,0,2.8,3,12,0,0,1,37,3.50375735005904e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",3.8777854645599e-06,0,2.8,3,12,0,0,1,37,1.66055098448633e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",8.18991639933388e-07,0,2.8,3,12,0,0,1,37,3.50705315857608e-06
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",3.58878282152289e-06,0,2.8,3,12,0,0,1,37,1.53679159505409e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",7.73792563315099e-06,0,2.8,3,12,0,0,1,37,3.31350253110025e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",9.08072281328081e-06,0,2.8,3,12,0,0,1,37,3.88850923531011e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",1.1165559468454e-05,0,2.8,3,12,0,0,1,37,4.78109504326798e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",1.29409996476216e-05,0,2.8,3,12,0,0,1,37,5.54123388744258e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",2.22856732870039e-05,0,2.8,3,12,0,0,1,37,9.54282070669593e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",2.81077140163371e-05,0,2.8,3,12,0,0,1,37,0.000120356870136233
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",1.4393828883159e-05,0,2.8,3,12,0,0,1,37,6.16353738024448e-05
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000138869740046291,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000145088269580623,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000137642422241522,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000119999320605257,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000132470914496478,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.00013849491343336,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000122869548309896,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000129048750547648,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000132767295960575,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000126486886305315,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000136311317020728,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000129808999762457,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000135270859673558,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000131976430339485,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000127320229343902,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000125479121331156,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000126768305950776,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000132483671420613,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.00013347496889743,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.00013005018698648,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000124581879612811,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000128179355731153,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000128024171576972,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000110739833004377,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000116602011324066,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000126620289599362,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000124286787619389,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000126447869275836,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000121771393744824,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000124253180030011,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.00012359144682783,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000128330169174712,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000134594533500263,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000135563541406596,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000123179343368495,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000125084697965837,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000117734771089629,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000118639181532709,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000112517647725279,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000135866807503334,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000135795928652388,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000138354258862643,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000129551162830359,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000132995362532857,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000130277045257606,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000123494614798651,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000129092509553027,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.00011838920451407,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000117170775164149,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000127057853724627,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000132407263372892,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000132069780635417,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000133092684576317,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000127073645226057,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000120339147893914,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000113307724506157,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000117249206583632,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000114886143325184,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000104736276639579,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000120500817318578,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.00010465052355143,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000119449322885669,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000119098832184744,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000112606659522525,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000111837754024275,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000117247939872633,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000116253894733084,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000118008674184177,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000119636584628397,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.00012046343621907,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000118582489882957,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000121431783904318,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000117372441450616,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000113836146551595,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000108019891792879,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000109455700013899,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000117563740507454,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.00010175204786719,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000121881347113712,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000120594371142751,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000107489448226471,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000104456108264592,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000104617007066802,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000107485277143268,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000118580302752006,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000117721754218492,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000107470803539866,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.00011493139640009,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000104553353563599,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000114331228555857,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000106088286524829,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000118608289558305,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000126465759011861,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000116675149270505,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000117106074796596,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000119240714515941,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000112922091604299,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000115102408624461,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000117168728652691,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","Temperature","C","all","all",0.000120023946817241,1,2.8,3,12,0,0,1,37,0.000594522404619763
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.65916274695458e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.68778740693189e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.68664117316194e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.45023766384364e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.21940781293964e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.23025090686922e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.02016379784395e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.44952761447381e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.91638137585405e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.00412893044226e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.17069177645661e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.69146170886203e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.71342037813917e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.92980524690153e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.52008569963465e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.32412286388002e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.19776974008908e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.41209471726712e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.82286123660229e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.17044770546368e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.34965182774018e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.15809699719386e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.71563123007783e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",3.46914976555978e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",3.49091640293946e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",2.16181812303762e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",2.12414853152719e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",3.08651729500904e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",2.95772451687333e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",3.24028979052932e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",3.15015130233527e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",2.87569779976471e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",3.40645038038563e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.71526682056345e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.02729333108302e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.53529321343317e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.93596244238922e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.92469765332735e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",3.79079793420747e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",5.6003443067725e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_b","C","all","all",4.50789507536489e-05,0,2.8,3,12,0,0,1,37,0.00020348588873028
