"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length"
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000114075833868759,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000101717799318438,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000105460499404756,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000109798690584092,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000103536105703302,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000105607241560087,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.03564116656257e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.49938286833119e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000101053324204042,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.58375098670493e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.56618287984174e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.35520142043173e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.64898224042552e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.61092482695348e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000100916630952643,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.47892825378982e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.46625715215065e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.57559391629362e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.19349720988588e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.59514783213221e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.3245439217359e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.55017400591133e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.95540095384439e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.60483552404226e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.00017889721886e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.51262383051211e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.27767585448418e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.88022961465141e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.13995237612834e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.80827597237447e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.2299959814974e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.5949839664666e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.96917509933327e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.02597305773243e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.09396006393492e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.1421758808016e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.45868043573532e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.63464613803299e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.52543783010919e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.4703936188547e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.24904618415438e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.2806751602375e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.33021966984866e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.78720362425948e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.61184617020184e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.62870898224745e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.31550214992086e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.81932171254902e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.65596761986307e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000222287602325505,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000222625959640339,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000221551660665735,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000211118300628855,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000214376002510421,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000211252824393816,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000221157730551816,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.00022280917902872,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000201790458421397,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000213774151389133,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000199087289517151,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000198829847116843,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000186937015980493,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000200001745699413,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000190627039732778,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000191388056811583,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000202847492822284,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.00021630528435504,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000213892828395173,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000217317097643957,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000204991106691014,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000206935813134768,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000197097741963813,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000197210384353732,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.00020792029082277,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000203931881360558,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000204355033865878,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000196139808424854,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000192628935632084,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000189804478405003,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000187354469230101,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000199941984946966,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000196044259197108,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000205131206075403,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.00019232749973017,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000195506099371028,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000197659706387587,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000200549383113401,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000189813144794898,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000207833397650008,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000210193825185894,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000206946240397406,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000205157635165135,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000210415910835328,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.00018545100017075,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.00020469901983997,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000209796500650887,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000208060239239069,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000196644650509495,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000193829654117069,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000198709407548553,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000205720554924485,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.00019871994479941,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000199129765945001,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000200957364296543,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.00020174762845103,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000206877133343306,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000200253867079619,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000216423726125785,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000203130315305706,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000213562995942325,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000225976187434083,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000217635601222051,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000216433566733941,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000212350927834209,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000204769936623342,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000215966938282006,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000213222897074561,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000214815266793131,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000210227992960324,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000218528785075219,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000218547927578336,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000208957344051182,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000214216125534239,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000207117185502814,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000210103368316046,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000214624828170991,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000210335707635899,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000201157865636787,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000211686742123211,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000217226802495912,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000206668151382357,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000205265644964307,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000208046918589477,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000208159424656358,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000208484485658348,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000205268541581257,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000210441192623955,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000213239754508396,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000206678677550958,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000213239701024884,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000208917992281261,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000224438786594565,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000210813205530999,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.00021889496602349,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000224094682107373,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000220705012886349,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000215154242931824,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000211297431033152,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Temperature","C","adult","fecundity",0.000216573899516815,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.00037290520657454,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000369447131994341,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000372747981137512,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000368419839974103,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000373154366310707,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000359427071308219,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000363267642374298,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000361690596613409,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.00035736647049106,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000359228865391339,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000358551133764174,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000361317800557541,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000358722829692013,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000355275611181999,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.00035806203360753,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000353413333990519,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000355275715854871,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000351579216229921,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000346327794678354,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000345032634440217,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000360094518123576,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000350069627611627,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000365396945025317,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000362993572913712,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000372469359178002,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000368273451199901,2.8,3,12,0,0,1,37
