"","Month","Year","sum_prcp","mean_tavg","mean_tmin","mean_tmax","min_tmin","max_tmax","SPEI"
"42",6,2001,0.308869158517629,-0.190986337233849,-0.41774453931326,0.16374342036897,-1.81125312464378,-1.09195145116373,0.573614804611098
"43",7,2001,-0.800384495904321,-0.142561184715182,-0.453184431044593,0.207288238458607,0.625327892434078,-0.993446166502502,0.339269169901755
"44",8,2001,0.946351631430859,-0.662321408646721,-0.725730575700793,-0.430313837305208,0.239093894754469,-0.903466677928128,0.78248660721402
"45",9,2001,-0.63271158134191,0.284192130283575,-0.394510335508775,0.774669188874894,-0.900640747800381,-0.677060319622699,0.846214149233659
"46",10,2001,-0.955861789548395,0.59113224945937,0.157767223421325,0.922105434371171,0.537807657714474,-0.529664109606314,0.0789254072955004
"47",11,2001,1.59874177224137,0.619141225994835,1.69375043939168,0.0185735897507057,0.391604661581546,0.256910343284494,-0.266717005282869
"48",12,2001,-0.105832281048558,-0.39099758300248,-0.422381711255185,-0.0784067828504275,1.38594769156314,-0.438721889338031,-0.310265221364825
"49",1,2002,0.0929925553819916,-0.0494871681233969,0.299959209772924,-0.231872602159521,0.0843002689349658,-0.376790374735722,-0.402618662512715
"50",2,2002,-0.95802568930212,-0.961843273763387,-1.30449710445099,-0.52154333432373,-0.707217842671162,-0.0658460836490011,-0.367500237743507
"51",3,2002,-1.12070797960724,-1.09512368155699,-2.12510868918188,-0.195784016189378,-2.46003768381325,-0.129498250385949,-0.536347543538098
"52",4,2002,-0.907541158404731,2.16898540075908,2.30454342015673,1.87102827856363,1.2546039331834,0.889893333262179,-0.897396233555947
"53",5,2002,-0.957670956762877,0.350673572631542,-0.210568734445973,0.701904872830189,0.867527818676194,1.82403902628396,-0.827520893319317
"54",6,2002,-0.471488408782422,0.96793948434887,0.958299005928659,0.845274767415886,1.06489279844011,0.0618071151667984,-1.23015769874507
"55",7,2002,0.490676026934628,-0.843110035488958,-0.860570853033287,-0.705703772970619,0.0981720271627378,0.472164224156593,-0.756386195553795
"56",8,2002,1.62970013607402,0.0833816408722748,-0.109189770331941,0.204044492116577,-1.18640768324793,-0.212601539219785,-0.633895922001576
"57",9,2002,1.51755676784375,-0.508768924454737,-0.597340256776533,-1.07070947218493,0.0942268095214956,0.64628690118477,0.305726946823118
"58",10,2002,-1.18372749744639,-0.571586775759431,-1.28648185923885,-0.911068446242701,-0.891156615618433,-1.32147572492699,0.446608904964182
"59",11,2002,0.784666759715684,-0.567914756953527,-0.465831561910873,-0.598504293554384,1.17579755393936,-1.40667080848129,0.452034533834437
"60",12,2002,-0.0341339019828453,-0.699464204753323,-0.195858436480194,-1.02999554334824,0.94107259585688,-1.31647860769734,0.438861962969938
"61",1,2003,-1.01180428862894,1.7873848064588,1.4590637733424,1.69398604383498,1.44077705489099,0.899458562127713,0.178387251125748
"62",2,2003,0.775659403243588,-0.511727327393937,0.142875732478016,-0.965937459598376,0.651657494530022,-0.574564732476982,0.446194538690296
"63",3,2003,0.150643108573274,-0.837249437102098,-0.45016957299048,-1.06961601097415,0.0549950463396469,-0.526809745346193,0.653362879344104
"64",4,2003,-0.900531949837069,-0.0692929200977633,-0.105082663584821,-0.0820932925028015,0.434226429299595,-0.559030899788278,0.953249301251773
"65",5,2003,-0.957670956762877,0.829009984090019,0.888788467059597,0.660628002570809,0.424213832227255,0.439754655896363,0.884776565680618
"66",6,2003,-0.203709998472277,-1.01560120700499,-0.799180843240486,-1.12644735133895,0.562208651193345,-1.77340742694972,1.08589650333107
"67",7,2003,-1.92263927214743,2.66301799978,2.91103441837867,2.30062533835556,1.96976943633585,1.7179477795416,-0.0645987150002164
"68",8,2003,-1.14868381903291,0.812067120440504,0.764530758380218,0.812916985741777,-0.27831659831826,1.28119636454732,-1.05596051611124
"69",9,2003,-0.427750306398037,0.477110224806541,0.413500987486789,0.430911080628883,0.52039835842658,-0.587701509775718,-1.74686526960189
"70",10,2003,0.891775206506949,1.11227127806968,1.43027649861696,1.08143551154895,-0.219361727475676,0.76943053150615,-1.71168333063537
"71",11,2003,0.153332908476131,-0.166661359205458,0.0907143134075751,-0.340382210932157,-0.743145998871293,0.36513007353412,-1.82329426707578
"72",12,2003,-1.49421281353729,0.112062130273039,-0.435866015838006,0.396146368134868,-0.348726606486295,0.279986288212494,-1.9415899848251
"73",1,2004,-0.129520005123044,0.00792664101366931,0.376329927428775,-0.268868383919087,0.197340001097968,-0.712332390888358,-1.90233905665793
"74",2,2004,0.456939865318102,-1.46290075770281,-0.993667277594065,-1.38302196774938,-0.159351155921098,-0.54547258068001,-1.94312977444974
"75",3,2004,0.382237967199466,1.57244600926051,2.39217681873456,0.743313042396231,2.12037470431961,1.09656262854314,-2.03039023674531
"76",4,2004,3.27097117401052,-0.959675236961386,0.179125969888388,-1.7209415848332,1.38081585685784,-2.00795513283873,-1.19555340392663
"77",5,2004,-0.534528904716594,0.727544684689736,1.02556295457085,0.371689910755143,-0.260907783193832,-0.778415590044726,-0.948493406737786
"78",6,2004,3.5859366343952,-0.760647390635601,-0.658582455306954,-0.782292217883563,-0.0242561872612163,-1.16166924624422,-0.0323918965015853
"79",7,2004,-0.093402138552682,-0.823021645921174,-1.3096983224321,-0.432626846739111,-1.69544215662816,-0.704409133707031,0.939592488954547
"80",8,2004,1.47178891281909,-1.50571063350005,-1.90933340004735,-1.18152176964443,-1.48910471155782,-1.05692209352294,1.68532112062666
"81",9,2004,-0.816811721246396,-0.419022368107982,-0.703800269043479,-0.778724171237681,-0.525659079794991,0.501111794012946,1.68159510700009
"82",10,2004,0.80808558134754,-0.362586788444373,-0.772563683204214,-0.789770085338644,-0.517937233316901,-2.19830738085057,2.46952542239536
"83",11,2004,0.632275830106137,-1.03742259864843,-0.141605295096915,-1.47214826550654,-1.16957789949588,-0.619203749807775,2.57848438108795
"84",12,2004,0.690727969001632,-0.207418064837914,-0.435866015838006,-0.0749570653499133,-1.51370653118335,-0.43422169153664,2.76718167262957
"85",1,2005,2.581688009148,1.12936330929014,1.83187792237469,0.42078362287253,1.74221634065899,0.584962766417261,2.67114238948978
"86",2,2005,2.74333880275866,0.0367860584144169,1.35767215945574,-1.05810809298867,0.581370839157547,-1.70101316916751,2.50447663999786
"87",3,2005,0.590122497080117,-1.54697412759299,-0.7520899286988,-1.97127705017882,-0.412082460688749,-1.5200884827468,2.30211089012221
"88",4,2005,-0.122509798826568,-0.631854851008306,-0.592453363008253,-0.660057839042868,-1.71137627316575,-1.40423670240104,1.89695264933837
"89",5,2005,-0.133086445082941,0.183980580759649,0.336529215599054,0.0198537309251857,-0.260907783193832,1.99015315073047,1.80248068565804
"90",6,2005,-0.780015707618023,-0.821836306564254,-1.03674363664542,-0.519395935382918,-0.778282408131367,0.0618071151667984,1.4308366792795
"91",7,2005,-1.41152889658419,1.43049427391316,1.18801377418693,1.49845074817114,-0.369727325130539,0.610584619199369,1.07028991439093
"92",8,2005,-0.465824475227828,-0.246291637081751,-0.132272690795366,-0.323126435249667,0.100054687069101,-0.407444744058976,0.363522673209581
"93",9,2005,2.64739111656338,0.324296035277959,0.34383712017315,0.131317992177759,0.326684018015178,0.573699347598858,1.40377956962936
"94",10,2005,-0.664851821458054,-0.123941412857676,0.0286814730679613,-0.829013672689956,0.56439897535754,-0.781887013589407,1.27000498563662
"95",11,2005,-1.09844972760229,0.47865338356463,-0.00629827036353039,0.678359973144918,-0.370018085824777,0.512780147035405,0.907238519578673
