"","Month","Year","sum_prcp","mean_tavg","mean_tmin","mean_tmax","min_tmin","max_tmax","SPEI"
"151",7,1997,-1.27130858464416,-0.510020343037837,-0.498554847960764,0.260760391641661,-0.0231683811451359,-0.36939505960308,1.11893206870925
"152",8,1997,0.130669755896219,-0.311601188280835,-0.320206428323815,-0.0541878791798253,-0.627907382370662,-0.132473055953172,1.303554265973
"153",9,1997,0.563103674955673,0.0865098543219752,0.178660624656506,0.74027206626468,0.129605945862628,0.394859783889672,1.49842382439449
"154",10,1997,0.349792006590348,-0.861350138586316,-1.48280162642805,0.086378390904917,-1.37974578383233,0.966578730764233,1.29724253556625
"155",11,1997,0.287182398577049,-0.731333935455139,-0.733196967754416,-0.666740962143107,-0.837900045957396,-0.299161961967918,1.30282590846947
"156",12,1997,-0.920102834510016,-0.315803931090865,-0.311635446257637,0.0180057490277653,0.398204720978284,-0.169518609153124,0.488922139418639
"157",1,1998,0.178758316704748,-0.166394731222006,0.0360846398737229,-0.242391044731403,0.60850915493892,-0.365229954898109,0.118492616941989
"158",2,1998,-0.524422256736137,-0.985731571281106,-0.799284607446993,-0.902466675218484,-0.127106303451158,-0.769929609798109,0.25941313483265
"159",3,1998,0.130820167646234,-0.775803048025281,-0.78822197367155,-0.376970815099902,-1.07856891710779,0.643810158229227,0.419575657591085
"160",4,1998,0.361979883335429,-1.06166496610425,-1.29577244803268,-0.249457874083795,-0.0520315327704899,0.253151935517019,0.308802108923921
"161",5,1998,-1.02381974955808,0.0803702295956848,-0.33230792653534,0.690491252920216,0.405741361667871,0.853526657589209,-0.125901818640135
"162",6,1998,-0.643550942185073,-0.909360435764144,-1.06599712358932,-0.81676905448642,-0.704897594969489,1.70270458795669,-0.206773394457464
"163",7,1998,-0.377804352531282,0.944855743628434,0.631119097608672,0.397632762732472,0.489912739072496,1.17343399577425,-0.142230868246485
"164",8,1998,0.134932174029429,0.382140861432862,0.0441951544390572,1.19517060672827,0.438776283385832,0.871863582447435,-0.213778509527547
"165",9,1998,-1.05051067887534,1.06640734990999,0.970314101154149,2.2904735856369,1.48730479148139,1.87561249126528,-0.61933218900529
"166",10,1998,1.08470854568926,-0.309600239484062,-0.240657441827988,-0.111950724371484,0.170558859096679,0.133310847998905,-0.53502479226174
"167",11,1998,0.555727912844164,-0.0761404066397228,0.368019873067635,0.0110277765968825,0.651196041077415,-0.311871067977927,-0.476917047400229
"168",12,1998,-1.21831624223381,0.130396294852421,0.0724960079253003,0.222947518801205,-0.14870502086047,0.43501562166711,-0.588219544810709
"169",1,1999,0.707348598322646,0.284778854803487,0.448620706535308,0.0704640393934958,0.895913106465717,-0.473635665252559,-0.394891727041694
"170",2,1999,-0.526964139834525,0.139243791818785,-0.242848293697456,0.194601367516003,-0.311942681115797,-0.136396485179806,-0.336649824326701
"171",3,1999,-1.13039758477635,0.700378932538004,0.555508972905641,1.13847934510774,1.85236402011017,-0.015629468826282,-0.630986043898237
"172",4,1999,2.92651928238347,-1.27570501052561,-1.25531852531483,-1.3880100123794,-0.958020588600996,-0.416207780041202,-0.147741178707896
"173",5,1999,0.969306884356983,-1.17677641943441,-1.57244075362914,-0.811080671344226,-2.14988251217264,-0.630826849299508,0.412364680078123
"174",6,1999,-0.824685713463145,-0.727843891070261,-0.915395510583828,-0.339155033099845,-1.19215099080417,-0.223828498980685,0.365475345047057
"175",7,1999,2.11068331146731,-0.540275777585742,-0.183800526762819,-0.0297416059307058,0.306908051832503,0.277597770071286,0.86875378106728
"176",8,1999,0.8893801836076,-0.685474149204383,-0.224196430470124,-0.3645253235961,0.244833798702833,-1.00289814256703,1.00126666827442
"177",9,1999,-0.582525077416226,-0.672267031751585,-1.01726880755736,-0.414286373917416,-1.22809289975613,-0.557052670851789,1.27819018348765
"178",10,1999,-0.597119688017866,0.488324372073549,-0.370557026494769,1.27963977451545,-0.369698819499794,0.237469333344571,1.01216464423206
"179",11,1999,-1.56822297272302,1.23073888647567,1.08283335659339,1.56970565823833,0.0420203691086292,0.623791277760108,0.622032995975081
"180",12,1999,-0.922450971578707,-0.139456986374825,-0.143648302691946,0.0852868181667707,0.547361923297944,0.169020560106207,0.668243194059618
"181",1,2000,0.528087546295707,-0.0525851779903504,0.199409499029846,-0.288326116606884,0.0975687966690563,-0.0400128238347585,0.620937817408017
"182",2,2000,0.764312474146487,0.712214169810962,0.770188633940043,0.569898317000981,0.566030112791237,-0.0991298307904939,0.889493401264949
"183",3,2000,1.03219895680701,-0.373973483132814,-0.435194963624973,-0.0552051118064805,0.660666012669903,-0.558697396989642,1.11893989192174
"184",4,2000,-0.963218787206136,0.780427699663813,0.5036180344571,1.38753874871911,0.0661409527726199,1.14563155626131,0.495992935037694
"185",5,2000,-0.499133421997532,1.28849166111486,0.695620068292805,1.59733510376865,-0.698540559127412,2.41028765261884,-0.0212134002464188
"186",6,2000,-0.114080072295324,0.0779538540661356,-0.0507053505185681,0.559883124804295,0.531976409841612,0.435248609708416,-0.0142098335147173
"187",7,2000,-0.973473840606535,0.614158146882727,0.0240940402481486,1.2844026062604,0.872753365508456,0.277597770071286,-0.720824933142763
"188",8,2000,0.45461353402018,0.469377885648356,0.415142873419226,1.58559513357455,0.584233146898081,2.54575797978178,-0.867275440652906
"189",9,2000,-0.481440187501059,0.286427117718602,-0.0891045218059322,1.07477030594361,-1.26041906274706,1.6111923649482,-0.977269636271986
"190",10,2000,-0.719605777867685,-0.0436688857957675,-0.15306254761689,0.282426574206913,0.334985109104302,0.575984410717985,-0.893737684481915
"191",11,2000,-1.03810715235157,-1.76659848974024,-1.89252647940344,-1.51941897103795,-0.905586231731706,-0.787008674395588,-0.769729145559228
"192",12,2000,0.272750796385177,0.0562539505090952,0.141620954922394,-0.140531760096743,0.530788900817982,-0.483876409179646,-0.363063048227562
"193",1,2001,-0.926684837461378,-0.602664685276686,-0.73689249527034,-0.372747329783444,-0.189835154857741,-0.0520579027630307,-0.960844453667947
"194",2,2001,-0.140597908879576,-0.0791980262588642,0.00445673463567151,-0.207498607743102,0.288775546294279,-0.521485247202696,-1.24056143148208
"195",3,2001,0.130820167646234,-0.322881426377002,-0.0142121916675946,-0.334791793860722,0.467417687139047,-0.985393626260854,-1.32300046967981
"196",4,2001,-0.395809778974255,0.322011226572401,0.226913203067035,0.847119991832251,-0.170204018313599,1.45799942352182,-1.23096846668191
"197",5,2001,-0.0664375544638355,0.778337582230362,0.605143518008992,1.08557720445281,-0.288378702832021,0.491489216884644,-1.09077755623479
"198",6,2001,1.30016448806808,0.420629947787298,-0.0862405625760446,1.07385530698846,-1.71688541708766,0.942231001007725,-0.880742804577301
"199",7,2001,0.821372380041267,-0.00593280252936748,0.137367753662248,0.41035898322329,0.165446723413515,0.77528456212849,-0.504018663126321
"200",8,2001,1.11102592653452,-0.270059748178218,-0.333298700758409,0.652580623264981,-0.821849867053661,0.135350047620325,-0.352866916906565
"201",9,2001,-1.05051067887534,0.459082936106598,0.0370167428321728,1.3517204613767,-0.258308010028447,0.712163935470157,-0.462378395247771
"202",10,2001,0.00588875431970282,0.000391905500157614,-0.287873175020534,0.196987591571783,-0.111314712344959,0.31558819735382,-0.329749062904237
"203",11,2001,0.381347708774609,0.246005102102107,0.330153194346317,0.199554754510497,-0.905586231731706,-0.0354610363313387,-0.0153319504501716
"204",12,2001,-0.504482573351651,-0.580583225065566,-0.694770585726977,-0.38491076945041,0.464496810898133,-0.67732736304212,-0.256976312980448
"205",1,2002,-0.928983056077108,-0.640601203020572,-0.848122356247354,-0.609871619735252,-1.02011323704627,-0.220689007758842,-0.263271948200709
"206",2,2002,-1.10905536936533,-1.24637850606141,-1.75792397709043,-0.649212926393467,-0.712421499389181,-0.111552048920264,-0.534358477824198
"207",3,2002,0.0417511173339045,-1.22692698619511,-1.45378734877106,-1.07812405034026,-2.68897162986492,-0.015629468826282,-0.5522061333172
"208",4,2002,-1.52689484143649,1.15963250277252,1.00848298997582,1.38404089268748,1.28725663671808,0.520895821740307,-0.991984094659418
"209",5,2002,-1.27934880518821,0.673925541602931,-0.211604260475974,1.45137051133756,0.342639537622426,2.73612134925295,-1.31164213021557
"210",6,2002,-0.817718991490911,1.32686723763507,0.760965343354444,2.22433153163886,0.232128166251042,1.34781691404717,-1.52483793106481
"211",7,2002,0.527456514214662,0.785936932188496,-0.997818932617885,0.681971243512729,-0.554126175548772,1.32274003339142,-1.6604708797237
"212",8,2002,-1.48904913472358,0.120822447737294,-1.69117704389633,-0.176825109604993,-1.35744942765055,-0.288718029079418,-1.90895282007827
"213",9,2002,1.12843028151828,0.0858974786002552,-0.231244929806569,-0.794226304438196,0.686208527098609,-0.972791653578778,-1.57761286597021
"214",10,2002,0.721961279595566,-0.0290326059069846,-0.32118619738372,-0.10655559720343,1.24274643973423,-1.09736389506515,-1.3258237828045
"215",11,2002,0.377860104693218,-0.103140896875455,-0.240517014396121,-0.463080236108801,0.840643606447981,-0.443834228974304,-1.29667185713681
"216",12,2002,-0.797999706938067,-0.444233185309057,0.0456770199126452,-0.0310743711219109,0.664637353247219,-0.1533918600588,-1.64191050849917
"217",1,2003,-0.807177469443418,-0.689696963648112,0.409549361099208,0.680480439056139,1.44655036008801,-0.387504114596944,-1.65474540720764
"218",2,2003,0.179679361517289,-0.506971483514029,0.767140274535463,-0.364041226590166,0.0621946915387399,-0.15281187576297,-1.04228601660111
"219",3,2003,0.764991805870021,-0.25606973018033,0.940360591032399,-1.01550960231359,0.152340359435678,-1.68915840109882,-0.795420869371513
"220",4,2003,-1.04907672924122,0.137423957950799,1.10472856423261,-0.0872318817545844,0.734095806347044,-1.05299955398571,-0.698828110835804
"221",5,2003,0.189091501166301,0.54388704560078,0.97616941288227,0.229985607440359,1.16458861029294,0.6414791480581,-0.336445869504553
