"site","transect","subQuadrat","ID","fireYear","size","sizeNext","fl","fs","fps","surv","sds","time","TSFcont","TSF","LS","stage","stageNext","abTot","abRepro","abLarge"
"MonteraTorero",2,4,"MT2.4.52",1950,1.38629436111989,NA,0,NA,NA,"0",1.38629436111989,2020,70,">three","PD","SD",NA,49,11,2
"MonteraTorero",2,4,"MT2.4.53",1950,1.38629436111989,2.70805020110221,0,NA,NA,"1",1.38629436111989,2020,70,">three","PD","SD","J",49,11,2
"MonteraTorero",2,4,"MT2.4.54",1950,1.79175946922805,1.79175946922805,0,NA,NA,"1",1.79175946922805,2020,70,">three","PD","SD","J",49,11,2
"MonteraTorero",2,4,"MT2.4.55",1950,1.38629436111989,1.79175946922805,0,NA,NA,"1",1.38629436111989,2020,70,">three","PD","SD","J",49,11,2
"MonteraTorero",2,4,"MT2.4.56",1950,2.07944154167984,2.484906649788,0,NA,NA,"1",2.07944154167984,2020,70,">three","PD","SD","J",49,11,2
"MonteraTorero",2,4,"MT2.4.57",1950,2.484906649788,2.484906649788,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",49,11,2
"MonteraTorero",2,4,"MT2.4.58",1950,1.79175946922805,NA,0,NA,NA,"0",1.79175946922805,2020,70,">three","PD","SD",NA,49,11,2
"MonteraTorero",2,4,"MT2.4.59",1950,1.79175946922805,2.89037175789616,0,NA,NA,"1",1.79175946922805,2020,70,">three","PD","SD","J",49,11,2
"MonteraTorero",2,4,"MT2.4.60",1950,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2020,70,">three","PD","SD",NA,49,11,2
"MonteraTorero",2,4,"MT2.4.61",1950,2.30258509299405,2.63905732961526,0,NA,NA,"1",2.30258509299405,2020,70,">three","PD","SD","J",49,11,2
"MonteraTorero",2,4,"MT2.4.62",1950,2.19722457733622,NA,0,NA,NA,"0",2.19722457733622,2020,70,">three","PD","SD",NA,49,11,2
"MonteraTorero",2,4,"MT2.4.63",1950,2.07944154167984,NA,0,NA,NA,"0",2.07944154167984,2020,70,">three","PD","SD",NA,49,11,2
"MonteraTorero",2,4,"MT2.4.64",1950,0.693147180559945,2.19722457733622,0,NA,NA,"1",0.693147180559945,2020,70,">three","PD","SD","J",49,11,2
"MonteraTorero",2,4,"MT2.4.65",1950,2.30258509299405,2.70805020110221,0,NA,NA,"1",2.30258509299405,2020,70,">three","PD","SD","J",49,11,2
"MonteraTorero",2,4,"MT2.4.66",1950,0.693147180559945,NA,0,NA,NA,"0",0.693147180559945,2020,70,">three","PD","SD",NA,49,11,2
"MonteraTorero",2,4,"MT2.4.67",1950,1.79175946922805,NA,0,NA,NA,"0",1.79175946922805,2020,70,">three","PD","SD",NA,49,11,2
"MonteraTorero",2,4,"MT2.4.77",1950,2.89037175789616,3.04452243772342,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",49,11,2
"MonteraTorero",2,4,"MT2.4.78",1950,1.79175946922805,3.68887945411394,0,NA,NA,"1",1.79175946922805,2020,70,">three","PD","SD","J",49,11,2
"MonteraTorero",2,5,"MT2.5.1",1950,5.68357976733868,5.88610403145016,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",1,1,1
"MonteraTorero",2,6,"MT2.6.1",1950,7.02731451403978,7.3132203870903,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",8,7,5
"MonteraTorero",2,6,"MT2.6.2",1950,7.12447826249342,7.14834574390007,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",8,7,5
"MonteraTorero",2,6,"MT2.6.3",1950,5.07517381523383,4.77912349311153,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",8,7,5
"MonteraTorero",2,6,"MT2.6.5",1950,7.15148546390474,NA,0,NA,NA,"0",NA,2020,70,">three","PD","LR",NA,8,7,5
"MonteraTorero",2,6,"MT2.6.9",1950,3.80666248977032,4.00733318523247,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",8,7,5
"MonteraTorero",2,6,"MT2.6.13",1950,5.48063892334199,6.08677472691231,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",8,7,5
"MonteraTorero",2,6,"MT2.6.16",1950,2.70805020110221,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,8,7,5
"MonteraTorero",2,6,"MT2.6.21",1950,1.79175946922805,2.89037175789616,0,NA,NA,"1",1.79175946922805,2020,70,">three","PD","SD","J",8,7,5
"MonteraTorero",2,7,"MT2.7.4",1950,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2020,70,">three","PD","SD",NA,1,0,0
"MonteraTorero",2,8,"MT2.8.1",1950,7.45124168498768,7.32118855673948,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",6,2,2
"MonteraTorero",2,8,"MT2.8.2",1950,6.32435896238131,6.89770494312864,1,3,4,"1",NA,2020,70,">three","PD","LR","LR",6,2,2
"MonteraTorero",2,8,"MT2.8.4",1950,1.79175946922805,NA,0,NA,NA,"0",NA,2020,70,">three","PD","J",NA,6,2,2
"MonteraTorero",2,8,"MT2.8.5",1950,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2020,70,">three","PD","SD",NA,6,2,2
"MonteraTorero",2,8,"MT2.8.6",1950,2.484906649788,NA,0,NA,NA,"0",2.484906649788,2020,70,">three","PD","SD",NA,6,2,2
"MonteraTorero",2,8,"MT2.8.7",1950,2.70805020110221,2.89037175789616,0,NA,NA,"1",2.70805020110221,2020,70,">three","PD","SD","J",6,2,2
"MonteraTorero",2,9,"MT2.9.1",1950,3.73766961828337,4.43081679884331,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",10,6,4
"MonteraTorero",2,9,"MT2.9.2",1950,5.31811999384422,5.19295685089021,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",10,6,4
"MonteraTorero",2,9,"MT2.9.3",1950,5.19295685089021,6.13556489108174,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",10,6,4
"MonteraTorero",2,9,"MT2.9.4",1950,7.15070145759253,7.10578612948127,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",10,6,4
"MonteraTorero",2,9,"MT2.9.5",1950,6.20253551718792,6.12905021006055,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",10,6,4
"MonteraTorero",2,9,"MT2.9.10",1950,1.79175946922805,2.70805020110221,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",10,6,4
"MonteraTorero",2,9,"MT2.9.12",1950,3.98898404656427,4.83628190695148,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",10,6,4
"MonteraTorero",2,9,"MT2.9.13",1950,3.58351893845611,3.68887945411394,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",10,6,4
"MonteraTorero",2,9,"MT2.9.17",1950,2.07944154167984,3.68887945411394,0,NA,NA,"1",2.07944154167984,2020,70,">three","PD","SD","J",10,6,4
"MonteraTorero",2,9,"MT2.9.19",1950,2.484906649788,1.79175946922805,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",10,6,4
"MonteraTorero",2,10,"MT2.10.1",1950,7.35244110024358,4.56434819146784,0,NA,NA,"1",NA,2020,70,">three","PD","LR","SR",7,3,2
"MonteraTorero",2,10,"MT2.10.3",1950,2.99573227355399,3.17805383034795,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",7,3,2
"MonteraTorero",2,10,"MT2.10.4",1950,5.07517381523383,5.7037824746562,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",7,3,2
"MonteraTorero",2,10,"MT2.10.14",1950,2.19722457733622,2.484906649788,0,NA,NA,"1",2.19722457733622,2020,70,">three","PD","SD","J",7,3,2
"MonteraTorero",2,10,"MT2.10.15",1950,2.484906649788,2.484906649788,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",7,3,2
"MonteraTorero",2,10,"MT2.10.16",1950,2.19722457733622,2.70805020110221,0,NA,NA,"1",2.19722457733622,2020,70,">three","PD","SD","J",7,3,2
"MonteraTorero",3,1,"MT3.1.1",1950,5.41164605185504,5.39816270151775,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",4,3,2
"MonteraTorero",3,1,"MT3.1.4",1950,6.18620862390049,6.49223983502047,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",4,3,2
"MonteraTorero",3,1,"MT3.1.6",1950,2.99573227355399,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,4,3,2
"MonteraTorero",2,10,"MT3.1.13",1950,2.89037175789616,4.27666611901606,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",7,3,2
"MonteraTorero",3,1,"MT3.1.14",1950,2.70805020110221,2.89037175789616,0,NA,NA,"1",2.70805020110221,2020,70,">three","PD","SD","J",4,3,2
"MonteraTorero",3,3,"MT3.3.1",1950,5.98896141688986,5.41164605185504,1,1,3,"1",NA,2020,70,">three","PD","LR","SR",10,7,2
"MonteraTorero",3,3,"MT3.3.2",1950,4.49980967033027,4.91265488573605,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",10,7,2
"MonteraTorero",3,3,"MT3.3.4",1950,5.12396397940326,4.969813299576,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",10,7,2
"MonteraTorero",3,3,"MT3.3.16",1950,2.89037175789616,2.89037175789616,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",10,7,2
"MonteraTorero",3,3,"MT3.3.17",1950,1.79175946922805,1.38629436111989,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",10,7,2
"MonteraTorero",3,3,"MT3.3.18",1950,3.17805383034795,2.89037175789616,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",10,7,2
"MonteraTorero",3,3,"MT3.3.19",1950,3.04452243772342,3.17805383034795,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",10,7,2
"MonteraTorero",3,3,"MT3.3.20",1950,2.89037175789616,3.04452243772342,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",10,7,2
"MonteraTorero",3,3,"MT3.3.21",1950,2.70805020110221,3.04452243772342,0,NA,NA,"1",2.70805020110221,2020,70,">three","PD","SD","J",10,7,2
"MonteraTorero",3,3,"MT3.3.22",1950,2.19722457733622,2.07944154167984,0,NA,NA,"1",2.19722457733622,2020,70,">three","PD","SD","J",10,7,2
"MonteraTorero",3,4,"MT3.4.7",1950,5.5834963087817,5.65248918026865,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",28,4,4
"MonteraTorero",3,4,"MT3.4.8",1950,6.12905021006055,6.74641212857337,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",28,4,4
"MonteraTorero",3,4,"MT3.4.18",1950,3.04452243772342,2.63905732961526,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",28,4,4
"MonteraTorero",3,4,"MT3.4.19",1950,2.30258509299405,2.70805020110221,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",28,4,4
"MonteraTorero",3,4,"MT3.4.20",1950,2.70805020110221,2.89037175789616,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",28,4,4
"MonteraTorero",3,4,"MT3.4.22",1950,3.04452243772342,3.17805383034795,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",28,4,4
"MonteraTorero",3,4,"MT3.4.28",1950,3.04452243772342,3.04452243772342,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",28,4,4
"MonteraTorero",3,4,"MT3.4.29",1950,1.79175946922805,NA,0,NA,NA,"0",1.79175946922805,2020,70,">three","PD","SD",NA,28,4,4
"MonteraTorero",3,4,"MT3.4.30",1950,2.484906649788,3.40119738166216,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.31",1950,2.70805020110221,3.40119738166216,0,NA,NA,"1",2.70805020110221,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.32",1950,2.484906649788,3.04452243772342,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.33",1950,2.70805020110221,2.89037175789616,0,NA,NA,"1",2.70805020110221,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.34",1950,2.484906649788,2.89037175789616,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.35",1950,2.07944154167984,2.89037175789616,0,NA,NA,"1",2.07944154167984,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.36",1950,1.79175946922805,2.89037175789616,0,NA,NA,"1",1.79175946922805,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.37",1950,2.89037175789616,2.70805020110221,0,NA,NA,"1",2.89037175789616,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.38",1950,2.484906649788,2.484906649788,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.39",1950,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2020,70,">three","PD","SD",NA,28,4,4
"MonteraTorero",3,4,"MT3.4.40",1950,2.484906649788,3.04452243772342,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.41",1950,1.38629436111989,2.89037175789616,0,NA,NA,"1",1.38629436111989,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.42",1950,1.79175946922805,2.70805020110221,0,NA,NA,"1",1.79175946922805,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.43",1950,2.89037175789616,3.3322045101752,0,NA,NA,"1",2.89037175789616,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.44",1950,3.17805383034795,3.29583686600433,0,NA,NA,"1",3.17805383034795,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.45",1950,2.77258872223978,3.17805383034795,0,NA,NA,"1",2.77258872223978,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.46",1950,3.58351893845611,3.78418963391826,0,NA,NA,"1",3.58351893845611,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.47",1950,4.35670882668959,4.71849887129509,0,NA,NA,"1",4.35670882668959,2020,70,">three","PD","SD","J",28,4,4
"MonteraTorero",3,4,"MT3.4.50",1950,6.06145691892802,6.59441345974978,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",28,4,4
"MonteraTorero",3,4,"MT3.4.51",1950,6.26720054854136,6.13122648948314,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",28,4,4
"MonteraTorero",3,5,"MT3.5.2",1950,5.14166355650266,5.29831736654804,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",34,16,11
"MonteraTorero",3,5,"MT3.5.3",1950,4.58496747867057,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,34,16,11
"MonteraTorero",3,5,"MT3.5.5",1950,6.92755790627832,6.7945865808765,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",34,16,11
"MonteraTorero",3,5,"MT3.5.8",1950,5.37527840768417,5.4553211153577,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",34,16,11
"MonteraTorero",3,5,"MT3.5.9",1950,4.35670882668959,4.71849887129509,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",34,16,11
"MonteraTorero",3,5,"MT3.5.11",1950,5.29831736654804,5.88610403145016,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",34,16,11
"MonteraTorero",3,5,"MT3.5.14",1950,6.35610766069589,6.35957386867238,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",34,16,11
"MonteraTorero",3,5,"MT3.5.15",1950,4.18965474202643,4.56434819146784,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",34,16,11
"MonteraTorero",3,5,"MT3.5.19",1950,5.57594910314632,5.04985600724954,0,NA,NA,"1",NA,2020,70,">three","PD","LR","SR",34,16,11
"MonteraTorero",3,5,"MT3.5.20",1950,6.24027584517077,6.3456363608286,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",34,16,11
"MonteraTorero",3,5,"MT3.5.21",1950,3.91202300542815,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,34,16,11
"MonteraTorero",3,5,"MT3.5.30",1950,2.70805020110221,2.70805020110221,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",34,16,11
"MonteraTorero",3,5,"MT3.5.35",1950,1.79175946922805,NA,0,NA,NA,"0",NA,2020,70,">three","PD","J",NA,34,16,11
"MonteraTorero",3,5,"MT3.5.36",1950,1.38629436111989,NA,0,NA,NA,"0",NA,2020,70,">three","PD","J",NA,34,16,11
"MonteraTorero",3,5,"MT3.5.38",1950,2.70805020110221,3.04452243772342,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",34,16,11
"MonteraTorero",3,5,"MT3.5.50",1950,2.07944154167984,NA,0,NA,NA,NA,2.07944154167984,2020,70,">three","PD","SD",NA,34,16,11
"MonteraTorero",3,5,"MT3.5.51",1950,2.19722457733622,2.484906649788,0,NA,NA,NA,2.19722457733622,2020,70,">three","PD","SD","J",34,16,11
"MonteraTorero",3,5,"MT3.5.52",1950,2.484906649788,NA,0,NA,NA,NA,2.484906649788,2020,70,">three","PD","SD",NA,34,16,11
"MonteraTorero",3,5,"MT3.5.53",1950,1.79175946922805,1.38629436111989,0,NA,NA,NA,1.79175946922805,2020,70,">three","PD","SD","J",34,16,11
"MonteraTorero",3,5,"MT3.5.54",1950,1.79175946922805,1.38629436111989,0,NA,NA,NA,1.79175946922805,2020,70,">three","PD","SD","J",34,16,11
"MonteraTorero",3,5,"MT3.5.55",1950,1.38629436111989,1.38629436111989,0,NA,NA,NA,1.38629436111989,2020,70,">three","PD","SD","J",34,16,11
"MonteraTorero",3,5,"MT3.5.56",1950,1.79175946922805,1.38629436111989,0,NA,NA,NA,1.79175946922805,2020,70,">three","PD","SD","J",34,16,11
"MonteraTorero",3,5,"MT3.5.57",1950,1.79175946922805,1.38629436111989,0,NA,NA,NA,1.79175946922805,2020,70,">three","PD","SD","J",34,16,11
"MonteraTorero",3,5,"MT3.5.58",1950,2.30258509299405,NA,0,NA,NA,NA,2.30258509299405,2020,70,">three","PD","SD",NA,34,16,11
"MonteraTorero",3,5,"MT3.5.59",1950,1.38629436111989,NA,0,NA,NA,NA,1.38629436111989,2020,70,">three","PD","SD",NA,34,16,11
"MonteraTorero",3,5,"MT3.5.60",1950,2.07944154167984,3.17805383034795,0,NA,NA,NA,2.07944154167984,2020,70,">three","PD","SD","J",34,16,11
"MonteraTorero",3,5,"MT3.5.61",1950,2.07944154167984,2.30258509299405,0,NA,NA,NA,2.07944154167984,2020,70,">three","PD","SD","J",34,16,11
"MonteraTorero",3,5,"MT3.5.62",1950,2.07944154167984,2.07944154167984,0,NA,NA,NA,2.07944154167984,2020,70,">three","PD","SD","J",34,16,11
"MonteraTorero",3,5,"MT3.5.63",1950,1.79175946922805,2.07944154167984,0,NA,NA,NA,1.79175946922805,2020,70,">three","PD","SD","J",34,16,11
"MonteraTorero",3,5,"MT3.5.67",1950,4.38202663467388,4.65396035015752,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",34,16,11
"MonteraTorero",3,5,"MT3.5.68",1950,6.04025471127741,5.8171111599632,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",34,16,11
"MonteraTorero",3,5,"MT3.5.69",1950,6.57088296233958,5.87773578177964,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",34,16,11
"MonteraTorero",3,5,"MT3.5.70",1950,5.24702407216049,5.84354441703136,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",34,16,11
"MonteraTorero",3,5,"MT3.5.71",1950,2.484906649788,2.30258509299405,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",34,16,11
"MonteraTorero",3,6,"MT3.6.2",1950,7.19593722647557,7.12447826249342,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",12,5,2
"MonteraTorero",3,6,"MT3.6.3",1950,6.07993319509559,6.35437004079735,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",12,5,2
"MonteraTorero",3,6,"MT3.6.6",1950,0,NA,0,NA,NA,"0",NA,2020,70,">three","PD","SR",NA,12,5,2
"MonteraTorero",3,6,"MT3.6.16",1950,2.70805020110221,2.70805020110221,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",12,5,2
"MonteraTorero",3,6,"MT3.6.18",1950,2.70805020110221,3.29583686600433,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",12,5,2
"MonteraTorero",3,6,"MT3.6.22",1950,2.19722457733622,NA,0,NA,NA,"0",NA,2020,70,">three","PD","J",NA,12,5,2
"MonteraTorero",3,6,"MT3.6.23",1950,2.484906649788,2.484906649788,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",12,5,2
"MonteraTorero",3,6,"MT3.6.24",1950,0.693147180559945,NA,0,NA,NA,"0",0.693147180559945,2020,70,">three","PD","SD",NA,12,5,2
"MonteraTorero",3,6,"MT3.6.25",1950,2.30258509299405,2.484906649788,0,NA,NA,"1",2.30258509299405,2020,70,">three","PD","SD","J",12,5,2
"MonteraTorero",3,6,"MT3.6.26",1950,2.07944154167984,2.89037175789616,0,NA,NA,"1",2.07944154167984,2020,70,">three","PD","SD","J",12,5,2
"MonteraTorero",3,6,"MT3.6.27",1950,2.484906649788,2.63905732961526,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",12,5,2
"MonteraTorero",3,6,"MT3.6.28",1950,2.484906649788,2.484906649788,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",12,5,2
"MonteraTorero",3,7,"MT3.7.12",1950,3.40119738166216,3.68887945411394,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",9,2,1
"MonteraTorero",3,7,"MT3.7.13",1950,3.46573590279973,3.17805383034795,0,NA,NA,"1",3.46573590279973,2020,70,">three","PD","SD","J",9,2,1
"MonteraTorero",3,7,"MT3.7.14",1950,2.89037175789616,3.68887945411394,0,NA,NA,"1",2.89037175789616,2020,70,">three","PD","SD","J",9,2,1
"MonteraTorero",3,7,"MT3.7.15",1950,1.38629436111989,1.38629436111989,0,NA,NA,"1",1.38629436111989,2020,70,">three","PD","SD","J",9,2,1
"MonteraTorero",3,7,"MT3.7.16",1950,2.70805020110221,2.89037175789616,0,NA,NA,"1",2.70805020110221,2020,70,">three","PD","SD","J",9,2,1
"MonteraTorero",3,7,"MT3.7.17",1950,2.484906649788,1.38629436111989,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",9,2,1
"MonteraTorero",3,7,"MT3.7.18",1950,2.19722457733622,2.484906649788,0,NA,NA,"1",2.19722457733622,2020,70,">three","PD","SD","J",9,2,1
"MonteraTorero",3,7,"MT3.7.19",1950,4.78749174278205,5.19295685089021,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",9,2,1
"MonteraTorero",3,7,"MT3.7.20",1950,3.80666248977032,3.68887945411394,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",9,2,1
"MonteraTorero",3,8,"MT3.8.5",1950,2.484906649788,3.04452243772342,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",12,3,2
"MonteraTorero",3,8,"MT3.8.8",1950,4.85203026391962,5.44241771052179,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",12,3,2
"MonteraTorero",3,8,"MT3.8.10",1950,4.83628190695148,5.68357976733868,0,NA,NA,"1",NA,2020,70,">three","PD","SR","LR",12,3,2
"MonteraTorero",3,8,"MT3.8.18",1950,2.89037175789616,2.89037175789616,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",12,3,2
"MonteraTorero",3,8,"MT3.8.26",1950,2.89037175789616,3.04452243772342,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",12,3,2
"MonteraTorero",3,8,"MT3.8.27",1950,3.80666248977032,4.18965474202643,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",12,3,2
"MonteraTorero",3,8,"MT3.8.28",1950,3.68887945411394,4.24849524204936,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",12,3,2
"MonteraTorero",3,8,"MT3.8.29",1950,2.19722457733622,NA,0,NA,NA,"0",2.19722457733622,2020,70,">three","PD","SD",NA,12,3,2
"MonteraTorero",3,8,"MT3.8.30",1950,2.63905732961526,3.04452243772342,0,NA,NA,"1",2.63905732961526,2020,70,">three","PD","SD","J",12,3,2
"MonteraTorero",3,8,"MT3.8.31",1950,3.3322045101752,3.68887945411394,0,NA,NA,"1",3.3322045101752,2020,70,">three","PD","SD","J",12,3,2
"MonteraTorero",3,8,"MT3.8.32",1950,2.484906649788,2.70805020110221,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",12,3,2
"MonteraTorero",3,8,"MT3.8.33",1950,1.79175946922805,2.89037175789616,0,NA,NA,"1",1.79175946922805,2020,70,">three","PD","SD","J",12,3,2
"MonteraTorero",3,9,"MT3.9.1",1950,4.35670882668959,5.24702407216049,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",2,2,1
"MonteraTorero",3,9,"MT3.9.2",1950,4.969813299576,4.969813299576,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",2,2,1
"MonteraTorero",3,10,"MT3.10.5",1950,4.68213122712422,4.71849887129509,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",16,5,6
"MonteraTorero",3,10,"MT3.10.9",1950,4.56434819146784,5.04985600724954,0,NA,NA,"1",NA,2020,70,">three","PD","SR","SR",16,5,6
"MonteraTorero",3,10,"MT3.10.18",1950,4.56434819146784,4.83628190695148,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",16,5,6
"MonteraTorero",3,10,"MT3.10.19",1950,3.17805383034795,3.17805383034795,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",16,5,6
"MonteraTorero",3,10,"MT3.10.20",1950,3.95124371858143,3.87120101090789,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",16,5,6
"MonteraTorero",3,10,"MT3.10.27",1950,3.3322045101752,3.3322045101752,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",16,5,6
"MonteraTorero",3,10,"MT3.10.33",1950,3.3322045101752,3.3322045101752,0,NA,NA,"1",NA,2020,70,">three","PD","J","SR",16,5,6
"MonteraTorero",3,10,"MT3.10.35",1950,2.70805020110221,2.07944154167984,0,NA,NA,"1",2.70805020110221,2020,70,">three","PD","SD","J",16,5,6
"MonteraTorero",3,10,"MT3.10.36",1950,2.484906649788,3.04452243772342,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",16,5,6
"MonteraTorero",3,10,"MT3.10.37",1950,2.70805020110221,2.63905732961526,0,NA,NA,"1",2.70805020110221,2020,70,">three","PD","SD","J",16,5,6
"MonteraTorero",3,10,"MT3.10.38",1950,2.07944154167984,NA,0,NA,NA,"0",2.07944154167984,2020,70,">three","PD","SD",NA,16,5,6
"MonteraTorero",3,10,"MT3.10.39",1950,2.484906649788,3.17805383034795,0,NA,NA,"1",2.484906649788,2020,70,">three","PD","SD","J",16,5,6
"MonteraTorero",3,10,"MT3.10.40",1950,2.70805020110221,3.29583686600433,0,NA,NA,"1",2.70805020110221,2020,70,">three","PD","SD","J",16,5,6
"MonteraTorero",3,10,"MT3.10.44",1950,5.60947179518496,6.32793678372919,0,NA,NA,"1",NA,2020,70,">three","PD","LR","LR",16,5,6
