"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.222087976115292,1,1,3,15,0,0,0,20,0.129324692278442
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.0866365351809,0,1,3,15,0,0,0,20,0.0426870924262904
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.255144864595516,1,1,3,15,0,0,0,20,0.165700313965058
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.252950678942899,0,1,3,15,0,0,0,20,0.130160317293983
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.181091915477156,1,1,3,15,0,0,0,20,0.090987564155184
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.262734084281376,0,1,3,15,0,0,0,20,0.122522002617878
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.195721044611722,1,1,3,15,0,0,0,20,0.0977195408593872
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.0418040203828291,0,1,3,15,0,0,0,20,0.0205197363631979
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.0300999137912156,1,1,3,15,0,0,0,20,0.0140926594214287
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.186239258493914,0,1,3,15,0,0,0,20,0.100805850984693
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.202999476035954,1,1,3,15,0,0,0,20,0.0914476465879651
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.490199316998547,0,1,3,15,0,0,0,20,0.206961010839839
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.335060684398516,1,1,3,15,0,0,0,20,0.171451275449423
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.220779576659359,0,1,3,15,0,0,0,20,0.12236695287124
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.322663201458587,1,1,3,15,0,0,0,20,0.15373057656619
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.31266090767597,0,1,3,15,0,0,0,20,0.166799853824579
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.211810189516795,1,1,3,15,0,0,0,20,0.108550090598387
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.18511134687276,0,1,3,15,0,0,0,20,0.0917419623634673
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.141289152518952,1,1,3,15,0,0,0,20,0.076385280418066
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.469791308533302,0,1,3,15,0,0,0,20,0.277265660269641
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.164528794647172,1,1,3,15,0,0,0,20,0.089885753046709
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.217657532277141,0,1,3,15,0,0,0,20,0.124460698227943
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.435527475438082,1,1,3,15,0,0,0,20,0.264847677162201
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.323199461335235,0,1,3,15,0,0,0,20,0.166178059639933
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.120846697436494,1,1,3,15,0,0,0,20,0.0659430460443332
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.0722918346176035,0,1,3,15,0,0,0,20,0.0353222582208256
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.033141485441838,1,1,3,15,0,0,0,20,0.0136468509945493
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.335505627981603,0,1,3,15,0,0,0,20,0.170454736155443
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.278116028566514,1,1,3,15,0,0,0,20,0.153971536298458
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.122586855741214,0,1,3,15,0,0,0,20,0.0585975084351547
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.0612780305332039,1,1,3,15,0,0,0,20,0.0342814644483775
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.171337015516144,0,1,3,15,0,0,0,20,0.0969504147684368
