"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.253148523065291,1,1,3,15,0,0,0,20,0.103448827019565
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.367658905303423,0,1,3,15,0,0,0,20,0.142198379152881
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.0344642061448364,1,1,3,15,0,0,0,20,0.0131219727786716
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.243271378021775,0,1,3,15,0,0,0,20,0.0978869752579508
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.34036895052599,1,1,3,15,0,0,0,20,0.167373420927501
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.415586027705263,0,1,3,15,0,0,0,20,0.185111913729646
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.235831886322895,1,1,3,15,0,0,0,20,0.104207679669354
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.0582522765578359,0,1,3,15,0,0,0,20,0.0245749263448302
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.28924158359544,1,1,3,15,0,0,0,20,0.103796416193871
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.157874499145486,0,1,3,15,0,0,0,20,0.0658317466510166
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.292279511297493,1,1,3,15,0,0,0,20,0.126252700520698
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.416722655828662,0,1,3,15,0,0,0,20,0.172219343769542
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.558272491811118,1,1,3,15,0,0,0,20,0.241240000015852
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.444255157307557,0,1,3,15,0,0,0,20,0.22589316927241
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.307106339323017,1,1,3,15,0,0,0,20,0.143177383402221
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.224984623532648,0,1,3,15,0,0,0,20,0.0894109609967504
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.15186556241021,1,1,3,15,0,0,0,20,0.0675630476041077
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.306269343583975,0,1,3,15,0,0,0,20,0.114625142695138
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.334192202942478,1,1,3,15,0,0,0,20,0.152394223867862
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.775898132766812,0,1,3,15,0,0,0,20,0.424423115686307
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.728715053819831,1,1,3,15,0,0,0,20,0.422087760171148
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.697555868646139,0,1,3,15,0,0,0,20,0.410133170414345
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.70951390965477,1,1,3,15,0,0,0,20,0.364607988464801
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.810757566036232,0,1,3,15,0,0,0,20,0.427267241317834
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.534778551207793,1,1,3,15,0,0,0,20,0.301371720370749
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.648960924107389,0,1,3,15,0,0,0,20,0.414556021713926
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.644830219759709,1,1,3,15,0,0,0,20,0.270467603194621
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.783627544327232,0,1,3,15,0,0,0,20,0.36344872001117
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.634576435512944,1,1,3,15,0,0,0,20,0.353847596950973
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.850754901427261,0,1,3,15,0,0,0,20,0.501011091846849
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.770761288437738,1,1,3,15,0,0,0,20,0.382229077204435
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.577005950471164,0,1,3,15,0,0,0,20,0.332496860332017
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.92422169931243,1,1,3,15,0,0,0,20,0.573124593956186
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.546106830331072,0,1,3,15,0,0,0,20,0.450760768663846
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.755851493264646,1,1,3,15,0,0,0,20,0.448063706365631
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.671462452664055,0,1,3,15,0,0,0,20,0.354524316870917
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.802904847901186,1,1,3,15,0,0,0,20,0.442069413059954
