"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.300673837990425,0,1,3,15,0,0,0,20,0.163941068797244
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.312839848689307,1,1,3,15,0,0,0,20,0.159246995248198
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.549339328122497,0,1,3,15,0,0,0,20,0.22026354351097
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.364005305664019,1,1,3,15,0,0,0,20,0.181754322874607
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.63920766022032,0,1,3,15,0,0,0,20,0.274919702933221
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.939258935815407,1,1,3,15,0,0,0,20,0.439891115448884
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.219818388246748,0,1,3,15,0,0,0,20,0.101283716348644
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.212912043734286,1,1,3,15,0,0,0,20,0.102383176248199
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.549342043989922,0,1,3,15,0,0,0,20,0.231233354339945
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.295186715424306,1,1,3,15,0,0,0,20,0.155705367898338
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.312839848689307,0,1,3,15,0,0,0,20,0.159246995248198
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.903371530406786,1,1,3,15,0,0,0,20,0.381286933693242
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.366024368660617,0,1,3,15,0,0,0,20,0.179013506081347
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.70622147779494,1,1,3,15,0,0,0,20,0.287553930095916
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.882112968718417,0,1,3,15,0,0,0,20,0.411293821407504
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.219818388246748,1,1,3,15,0,0,0,20,0.101283716348644
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.212912043734286,0,1,3,15,0,0,0,20,0.102383176248199
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.305685372073085,1,1,3,15,0,0,0,20,0.140992178132097
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.295186715424306,0,1,3,15,0,0,0,20,0.155705367898338
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.394487775424815,1,1,3,15,0,0,0,20,0.193337064662295
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.84117303820551,0,1,3,15,0,0,0,20,0.386614800860731
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.366024368660617,1,1,3,15,0,0,0,20,0.179013506081347
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.70622147779494,0,1,3,15,0,0,0,20,0.287553930095916
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.882112968718417,1,1,3,15,0,0,0,20,0.411293821407504
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.219818388246748,0,1,3,15,0,0,0,20,0.101283716348644
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.295535541429975,1,1,3,15,0,0,0,20,0.134413316365626
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.34844289517821,0,1,3,15,0,0,0,20,0.184095184768941
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.295186715424306,1,1,3,15,0,0,0,20,0.155705367898338
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.352167309850238,0,1,3,15,0,0,0,20,0.176188961062697
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.75027788748564,1,1,3,15,0,0,0,20,0.353494275959561
